target_game_id,team,season,profit,win,reg_win,overtime,score,opp_score,goals,opp_goals,xGoalsPercentage,xGoals,opp_xGoals
2018-12-15FLATOR,TOR,2018,-1,0,0,1,3,4,2,1,0.6547,2.423,1.278
2018-12-14CHIWPG,WPG,2018,-1,1,0,1,4,3,2,2,0.6176,2.607,1.614
2018-12-14EDMPHI,EDM,2018,1.3000138,1,1,0,4,1,3,1,0.3574,1.229,2.21
2018-12-15WSHBUF,WSH,2018,-1,1,0,1,4,3,2,1,0.567,2.535,1.936
2018-12-16CARARI,CAR,2018,0.8999848,1,1,0,3,0,3,0,0.6815,2.882,1.347
2018-12-16WPGTBL,WPG,2018,-1,1,0,1,5,4,3,2,0.5788,3.875,2.82
2018-12-16CHISJS,CHI,2018,-1,0,0,0,3,7,3,5,0.3713,1.401,2.372
2018-12-15NYIDET,DET,2018,-1,0,0,1,3,4,1,2,0.3022,1.276,2.946
2018-12-15MTLOTT,OTT,2018,-1,0,0,0,2,5,2,4,0.317,1.109,2.389
2018-12-16VANEDM,EDM,2018,-1,0,0,0,2,4,2,0,0.4874,1.241,1.305
2018-12-15VANPHI,PHI,2018,-1,0,0,0,1,5,1,3,0.633,1.904,1.104
2018-12-16NYRVGK,VGK,2018,-1,1,0,1,4,3,2,2,0.5654,3.25,2.498
2018-12-15NSHNJD,NJD,2018,-1,0,0,1,1,2,0,1,0.423,1.782,2.431
2018-12-16CARARI,ARI,2018,-1,0,0,0,0,3,0,3,0.3185,1.347,2.882
2018-12-16NYRVGK,NYR,2018,-1,0,0,1,3,4,2,2,0.4346,2.498,3.25
2018-12-16BOSBUF,BOS,2018,-1,0,0,0,2,4,2,3,0.6887,3.283,1.484
2018-12-15PITLAK,PIT,2018,-1,1,0,1,4,3,2,2,0.4446,1.339,1.673
2018-12-15COLDAL,COL,2018,0.96001568,1,1,0,6,4,2,2,0.4226,2.13,2.91
2018-12-16STLCGY,STL,2018,-1,0,0,0,2,7,2,2,0.633,2.006,1.163
2018-12-17PITANA,ANA,2018,2.359989248,1,1,0,4,2,2,1,0.5244,1.652,1.498
2018-12-17CBJVGK,CBJ,2018,1.079996672,1,1,0,1,0,1,0,0.5592,2.2,1.734
2018-12-18DALCGY,DAL,2018,1.639985216,1,1,0,2,0,2,0,0.6076,1.943,1.255
2018-12-17COLNYI,COL,2018,-1,0,0,0,1,4,0,1,0.6541,2.201,1.164
2018-12-18NJDTOR,TOR,2018,0.98000198,1,1,0,7,2,7,2,0.6499,3.032,1.633
2018-12-18BUFFLA,FLA,2018,1.6499894,1,1,0,5,2,3,2,0.6497,2.387,1.287
2018-12-16STLCGY,CGY,2018,1.320024128,1,1,0,7,2,2,2,0.367,1.163,2.006
2018-12-18MINSJS,MIN,2018,-1,0,0,0,0,4,0,3,0.652,2.237,1.194
2018-12-17MTLBOS,MTL,2018,-1,0,0,0,0,4,0,2,0.2882,0.975,2.408
2018-12-17OTTNSH,OTT,2018,-1,1,0,1,4,3,2,1,0.5553,1.757,1.407
2018-12-18NJDTOR,NJD,2018,-1,0,0,0,2,7,2,7,0.3501,1.633,3.032
2018-12-17OTTNSH,NSH,2018,-1,0,0,1,3,4,1,2,0.4447,1.407,1.757
2018-12-18PHIDET,DET,2018,-1,0,0,0,2,3,1,3,0.308,1.049,2.357
2018-12-17COLNYI,NYI,2018,2.320053121,1,1,0,4,1,1,0,0.3459,1.164,2.201
2018-12-17PITANA,PIT,2018,-1,0,0,0,2,4,1,2,0.4756,1.498,1.652
2018-12-18LAKWPG,LAK,2018,2.159957025,1,1,0,4,1,3,1,0.4528,1.736,2.098
2018-12-18PHIDET,PHI,2018,0.809987511,1,1,0,3,2,3,1,0.692,2.357,1.049
2018-12-16VANEDM,VAN,2018,1.8000224,1,1,0,4,2,0,2,0.5126,1.305,1.241
2018-12-16BOSBUF,BUF,2018,2.51000351,1,1,0,4,2,3,2,0.3113,1.484,3.283
2018-12-19WSHPIT,WSH,2018,-1,0,0,0,1,2,1,1,0.4959,1.684,1.712
2018-12-17MTLBOS,BOS,2018,1.910022116,1,1,0,4,0,2,0,0.7118,2.408,0.975
2018-12-18BUFFLA,BUF,2018,-1,0,0,0,2,5,2,3,0.3503,1.287,2.387
2018-12-18ARINYI,ARI,2018,-1,0,0,0,1,3,1,3,0.4133,2.279,3.235
2018-12-20CARDET,CAR,2018,-1,0,0,0,1,4,1,2,0.5822,2.662,1.91
2018-12-18CHINSH,CHI,2018,2.049989325,1,1,0,2,1,1,1,0.4396,2.258,2.878
2018-12-18MINSJS,SJS,2018,1.59000259,1,1,0,4,0,3,0,0.348,1.194,2.237
2018-12-18NYRANA,NYR,2018,1.070007659,1,1,0,3,1,1,1,0.5195,0.997,0.922
2018-12-17CBJVGK,VGK,2018,-1,0,0,0,0,1,0,1,0.4408,1.734,2.2
2018-12-18DALCGY,CGY,2018,-1,0,0,0,0,2,0,2,0.3924,1.255,1.943
2018-12-18EDMSTL,STL,2018,2.019961948,1,1,0,4,1,2,1,0.6944,2.595,1.142
2018-12-18EDMSTL,EDM,2018,-1,0,0,0,1,4,1,2,0.3056,1.142,2.595
2018-12-18VANTBL,VAN,2018,-1,0,0,0,2,5,2,4,0.4783,2.084,2.273
2018-12-18LAKWPG,WPG,2018,-1,0,0,0,1,4,1,3,0.5472,2.098,1.736
2018-12-18VANTBL,TBL,2018,0.770005487,1,1,0,5,2,4,2,0.5217,2.273,2.084
2018-12-20CBJNJD,CBJ,2018,0.770005487,1,1,0,2,1,2,1,0.6368,2.498,1.425
2018-12-20VGKNYI,VGK,2018,0.7999856,1,1,0,4,2,1,2,0.6471,3.255,1.775
2018-12-19COLMTL,COL,2018,0.990010149,1,1,0,2,1,2,0,0.6292,2.617,1.542
2018-12-18ARINYI,NYI,2018,1.7499725,1,1,0,3,1,3,1,0.5867,3.235,2.279
2018-12-20BOSANA,BOS,2018,0.95000195,1,1,0,3,1,1,1,0.5229,1.448,1.321
2018-12-19COLMTL,MTL,2018,-1,0,0,0,1,2,0,2,0.3708,1.542,2.617
2018-12-18CHINSH,NSH,2018,-1,0,0,0,1,2,1,1,0.5604,2.878,2.258
2018-12-21NJDOTT,OTT,2018,-1,0,0,0,2,5,0,3,0.4585,1.31,1.547
2018-12-18NYRANA,ANA,2018,-1,0,0,0,1,3,1,1,0.4805,0.922,0.997
2018-12-19WSHPIT,PIT,2018,1.8499772,1,1,0,2,1,1,1,0.5041,1.712,1.684
2018-12-20ARIMTL,ARI,2018,-1,0,0,0,1,2,0,1,0.5686,2.067,1.568
2018-12-20VGKNYI,NYI,2018,-1,0,0,0,2,4,2,1,0.3529,1.775,3.255
2018-12-20TORFLA,FLA,2018,-1,0,0,0,1,6,0,3,0.4961,1.803,1.831
2018-12-21WSHBUF,BUF,2018,-1,0,0,0,1,2,1,1,0.5649,1.702,1.311
2018-12-20DALCHI,CHI,2018,2.739995512,1,1,0,5,2,2,2,0.4093,1.401,2.022
2018-12-20PHINSH,NSH,2018,-1,0,0,0,1,2,1,2,0.5235,1.07,0.974
2018-12-20DALCHI,DAL,2018,-1,0,0,0,2,5,2,2,0.5907,2.022,1.401
2018-12-20CGYTBL,CGY,2018,-1,0,0,1,4,5,4,4,0.4564,2.771,3.3
2018-12-22EDMTBL,EDM,2018,-1,0,0,0,3,6,1,4,0.2952,1.791,4.277
2018-12-20VANSTL,STL,2018,-1,0,0,0,1,5,1,3,0.727,2.413,0.906
2018-12-22SJSLAK,LAK,2018,-1,1,0,1,3,2,1,1,0.4839,1.989,2.121
2018-12-20SJSWPG,WPG,2018,1.780017236,1,1,0,5,3,3,1,0.2737,1.096,2.909
2018-12-20PITMIN,MIN,2018,-1,0,0,0,1,2,1,2,0.4945,2.454,2.509
2018-12-20SJSWPG,SJS,2018,-1,0,0,0,3,5,1,3,0.7263,2.909,1.096
2018-12-20CBJNJD,NJD,2018,-1,0,0,0,1,2,1,2,0.3632,1.425,2.498
2018-12-20TORFLA,TOR,2018,0.639989504,1,1,0,6,1,3,0,0.5039,1.831,1.803
2018-12-22TORNYR,NYR,2018,-1,0,0,0,3,5,3,4,0.4248,1.876,2.54
2018-12-20BOSANA,ANA,2018,-1,0,0,0,1,3,1,1,0.4771,1.321,1.448
2018-12-20CARDET,DET,2018,3.150066401,1,1,0,4,1,2,1,0.4178,1.91,2.662
2018-12-20PHINSH,PHI,2018,1.569967361,1,1,0,2,1,2,1,0.4765,0.974,1.07
2018-12-20CGYTBL,TBL,2018,-1,1,0,1,5,4,4,4,0.5436,3.3,2.771
2018-12-20VANSTL,VAN,2018,1.359993392,1,1,0,5,1,3,1,0.273,0.906,2.413
2018-12-21COLCHI,COL,2018,-1,0,0,0,1,2,1,2,0.5812,2.628,1.894
2018-12-20ARIMTL,MTL,2018,1.6499894,1,1,0,2,1,1,0,0.4314,1.568,2.067
2018-12-20PITMIN,PIT,2018,1.350010575,1,1,0,2,1,2,1,0.5055,2.509,2.454
2018-12-21WSHBUF,WSH,2018,0.809987511,1,1,0,2,1,1,1,0.4351,1.311,1.702
2018-12-22ARICOL,ARI,2018,1.610012006,1,1,0,6,4,5,3,0.4664,2.338,2.675
2018-12-22VGKMTL,MTL,2018,-1,1,0,1,4,3,2,3,0.5643,4.08,3.15
2018-12-22BUFANA,ANA,2018,-1,0,0,0,0,3,0,1,0.5309,1.871,1.653
2018-12-22BOSNSH,BOS,2018,1.03998368,1,1,0,5,2,2,2,0.5589,2.349,1.854
2018-12-22DETFLA,DET,2018,-1,0,0,0,1,2,1,1,0.6393,1.934,1.091
2018-12-22CARPIT,CAR,2018,-1,0,0,0,0,3,0,3,0.6071,4.232,2.739
2018-12-22PHICBJ,CBJ,2018,1.4600246,1,1,0,4,3,4,1,0.3558,1.368,2.477
2018-12-21NJDOTT,NJD,2018,0.970016351,1,1,0,5,2,3,0,0.5415,1.547,1.31
2018-12-22CGYSTL,CGY,2018,-1,0,0,0,1,3,0,2,0.6422,2.319,1.292
2018-12-22EDMTBL,TBL,2018,0.990010149,1,1,0,6,3,4,1,0.7048,4.277,1.791
2018-12-21COLCHI,CHI,2018,3.340089406,1,1,0,2,1,2,1,0.4188,1.894,2.628
2018-12-22MINDAL,DAL,2018,-1,1,0,1,2,1,1,1,0.4653,2.144,2.464
2018-12-22BOSNSH,NSH,2018,-1,0,0,0,2,5,2,2,0.4411,1.854,2.349
2018-12-22PHICBJ,PHI,2018,-1,0,0,0,3,4,1,4,0.6442,2.477,1.368
2018-12-22MINDAL,MIN,2018,-1,0,0,1,1,2,1,1,0.5347,2.464,2.144
2018-12-22CARPIT,PIT,2018,1.560032768,1,1,0,3,0,3,0,0.3929,2.739,4.232
2018-12-22SJSLAK,SJS,2018,-1,0,0,1,2,3,1,1,0.5161,2.121,1.989
2018-12-22VANWPG,WPG,2018,1.059986816,1,1,0,1,0,1,0,0.3822,1.437,2.323
2018-12-22DETFLA,FLA,2018,1.130016188,1,1,0,2,1,1,1,0.3607,1.091,1.934
2018-12-22TORNYR,TOR,2018,0.570006594,1,1,0,5,3,4,3,0.5752,2.54,1.876
2018-12-22VANWPG,VAN,2018,-1,0,0,0,0,1,0,1,0.6178,2.323,1.437
2018-12-22CGYSTL,STL,2018,2.579994988,1,1,0,3,1,2,0,0.3578,1.292,2.319
2018-12-22VGKMTL,VGK,2018,-1,0,0,1,3,4,3,2,0.4357,3.15,4.08
2018-12-23DALNYI,NYI,2018,1.8999797,1,1,0,3,1,1,1,0.6338,1.75,1.011
2018-12-23CHIFLA,CHI,2018,-1,0,0,0,3,6,2,4,0.4897,1.599,1.666
2018-12-22ARICOL,COL,2018,-1,0,0,0,4,6,3,5,0.5336,2.675,2.338
2018-12-23NJDCBJ,NJD,2018,-1,0,0,0,0,3,0,3,0.6536,2.098,1.112
2018-12-22OTTWSH,OTT,2018,-1,0,0,0,0,4,0,4,0.5026,3.235,3.201
2018-12-22BUFANA,BUF,2018,1.390000239,1,1,0,3,0,1,0,0.4691,1.653,1.871
2018-12-22OTTWSH,WSH,2018,0.8999848,1,1,0,4,0,4,0,0.4974,3.201,3.235
2018-12-23SJSARI,ARI,2018,-1,1,0,1,4,3,2,2,0.2852,0.81,2.03
2018-12-27VGKCOL,COL,2018,-1,0,0,0,1,2,0,2,0.3724,1.638,2.761
2018-12-27NSHDAL,NSH,2018,-1,0,0,0,0,2,0,2,0.5794,1.893,1.374
2018-12-23CARBOS,BOS,2018,-1,0,0,0,3,5,2,3,0.472,1.897,2.122
2018-12-27STLBUF,BUF,2018,-1,0,0,0,1,4,0,4,0.3481,1.882,3.524
2018-12-27SJSANA,ANA,2018,-1,0,0,0,2,4,1,3,0.3616,1.161,2.05
2018-12-23CARBOS,CAR,2018,1.680031088,1,1,0,5,3,3,2,0.528,2.122,1.897
2018-12-27PITDET,PIT,2018,0.559989392,1,1,0,5,2,2,2,0.589,3.052,2.13
2018-12-27WPGCGY,CGY,2018,1.92997363,1,1,0,4,1,2,1,0.3537,1.347,2.461
2018-12-27STLBUF,STL,2018,1.110016247,1,1,0,4,1,4,0,0.6519,3.524,1.882
2018-12-23TORDET,DET,2018,-1,0,0,1,4,5,3,3,0.4786,1.878,2.046
2018-12-23CHIFLA,FLA,2018,1.519970768,1,1,0,6,3,4,2,0.5103,1.666,1.599
2018-12-27EDMVAN,EDM,2018,-1,0,0,0,2,4,0,4,0.5971,1.965,1.326
2018-12-27TBLPHI,TBL,2018,-1,1,0,1,6,5,2,5,0.4722,2.103,2.351
2018-12-27CHIMIN,MIN,2018,-1,0,0,0,2,5,1,2,0.6295,1.641,0.966
2018-12-23DALNYI,DAL,2018,-1,0,0,0,1,3,1,1,0.3662,1.011,1.75
2018-12-28NYIOTT,OTT,2018,-1,0,0,0,3,6,2,5,0.454,1.44,1.732
2018-12-27WSHCAR,WSH,2018,0.930017563,1,1,0,3,1,1,1,0.4682,2.196,2.494
2018-12-23NYRPHI,PHI,2018,-1,1,0,1,3,2,1,2,0.4626,1.548,1.798
2018-12-23NJDCBJ,CBJ,2018,1.350010575,1,1,0,3,0,3,0,0.3464,1.112,2.098
2018-12-23VGKLAK,LAK,2018,-1,1,0,1,4,3,2,2,0.5092,1.89,1.822
2018-12-23SJSARI,SJS,2018,-1,0,0,1,3,4,2,2,0.7148,2.03,0.81
2018-12-23NYRPHI,NYR,2018,-1,0,0,1,2,3,2,1,0.5374,1.798,1.548
2018-12-23TORDET,TOR,2018,-1,1,0,1,5,4,3,3,0.5214,2.046,1.878
2018-12-27EDMVAN,VAN,2018,2.15000315,1,1,0,4,2,4,0,0.4029,1.326,1.965
2018-12-27WPGCGY,WPG,2018,-1,0,0,0,1,4,1,2,0.6463,2.461,1.347
2018-12-23VGKLAK,VGK,2018,-1,0,0,1,3,4,2,2,0.4908,1.822,1.89
2018-12-28FLAMTL,MTL,2018,1.959981056,1,1,0,5,3,3,2,0.6069,1.743,1.129
2018-12-27BOSNJD,BOS,2018,-1,0,0,0,2,5,1,3,0.4389,1.913,2.446
2018-12-27WSHCAR,CAR,2018,-1,0,0,0,1,3,1,1,0.5318,2.494,2.196
2018-12-27CHIMIN,CHI,2018,2.00003,1,1,0,5,2,2,1,0.3705,0.966,1.641
2018-12-28FLAMTL,FLA,2018,-1,0,0,0,3,5,2,3,0.3931,1.129,1.743
2018-12-27NSHDAL,DAL,2018,2.490035947,1,1,0,2,0,2,0,0.4206,1.374,1.893
2018-12-28NYIOTT,NYI,2018,0.839994112,1,1,0,6,3,5,2,0.546,1.732,1.44
2018-12-27NYRCBJ,CBJ,2018,-1,1,0,1,4,3,3,2,0.5652,1.331,1.024
2018-12-27BOSNJD,NJD,2018,3.08997955,1,1,0,5,2,3,1,0.5611,2.446,1.913
2018-12-27NYRCBJ,NYR,2018,-1,0,0,1,3,4,2,3,0.4348,1.024,1.331
2018-12-27TBLPHI,PHI,2018,-1,0,0,1,5,6,5,2,0.5278,2.351,2.103
2018-12-27SJSANA,SJS,2018,0.869997756,1,1,0,4,2,3,1,0.6384,2.05,1.161
2018-12-27LAKARI,ARI,2018,-1,0,0,0,1,2,0,2,0.4228,1.103,1.506
2018-12-28CBJTOR,TOR,2018,1.290006412,1,1,0,4,2,2,2,0.4358,1.6,2.071
2018-12-27PITDET,DET,2018,-1,0,0,0,2,5,2,2,0.411,2.13,3.052
2018-12-27LAKARI,LAK,2018,1.079996672,1,1,0,2,1,2,0,0.5772,1.506,1.103
2018-12-27VGKCOL,VGK,2018,1.079996672,1,1,0,2,1,2,0,0.6276,2.761,1.638
2018-12-29BUFBOS,BOS,2018,-1,1,0,1,3,2,1,1,0.5329,2.396,2.1
2018-12-29NJDCAR,NJD,2018,1.569967361,1,1,0,2,0,0,0,0.5019,1.804,1.79
2018-12-29COLCHI,CHI,2018,-1,1,0,1,3,2,1,0,0.4219,1.735,2.377
2018-12-29WPGMIN,MIN,2018,2.290014805,1,1,0,3,1,2,0,0.5302,1.326,1.175
2018-12-29EDMSJS,EDM,2018,-1,0,0,0,4,7,4,6,0.3739,1.805,3.022
2018-12-29CGYVAN,VAN,2018,-1,1,0,1,3,2,1,0,0.4044,1.909,2.811
2018-12-29ANAARI,ARI,2018,-1,1,0,1,5,4,3,3,0.4838,2.168,2.313
2018-12-29LAKVGK,LAK,2018,-1,0,0,0,1,4,1,3,0.5101,2.338,2.245
2018-12-29DALDET,DAL,2018,0.689988508,1,1,0,5,1,4,0,0.5831,3.276,2.342
2018-12-29NSHNYR,NSH,2018,-1,0,0,0,3,4,1,3,0.5422,2.032,1.716
2018-12-29NSHNYR,NYR,2018,3.169967891,1,1,0,4,3,3,1,0.4578,1.716,2.032
2018-12-28CBJTOR,CBJ,2018,-1,0,0,0,2,4,2,2,0.5642,2.071,1.6
2018-12-29DALDET,DET,2018,-1,0,0,0,1,5,0,4,0.4169,2.342,3.276
2018-12-29STLPIT,PIT,2018,1.330024698,1,1,0,6,1,2,1,0.4479,1.517,1.87
2018-12-29ANAARI,ANA,2018,-1,0,0,1,4,5,3,3,0.5162,2.313,2.168
2018-12-29EDMSJS,SJS,2018,1.139998716,1,1,0,7,4,6,4,0.6261,3.022,1.805
2018-12-29BUFBOS,BUF,2018,-1,0,0,1,2,3,1,1,0.4671,2.1,2.396
2018-12-29STLPIT,STL,2018,-1,0,0,0,1,6,1,2,0.5521,1.87,1.517
2018-12-29FLAPHI,PHI,2018,-1,0,0,0,1,2,1,1,0.4892,2.067,2.158
2018-12-29TBLMTL,TBL,2018,0.54000154,1,1,0,6,5,5,4,0.6023,2.478,1.636
2018-12-29COLCHI,COL,2018,-1,0,0,1,2,3,0,1,0.5781,2.377,1.735
2018-12-29LAKVGK,VGK,2018,1.199978,1,1,0,4,1,3,1,0.4899,2.245,2.338
2018-12-29CGYVAN,CGY,2018,-1,0,0,1,2,3,0,1,0.5956,2.811,1.909
2018-12-29WPGMIN,WPG,2018,-1,0,0,0,1,3,0,2,0.4698,1.175,1.326
2018-12-29NJDCAR,CAR,2018,-1,0,0,0,0,2,0,0,0.4981,1.79,1.804
2018-12-29OTTWSH,WSH,2018,0.689988508,1,1,0,3,2,3,2,0.4054,2.123,3.114
2018-12-31CBJOTT,CBJ,2018,0.530011169,1,1,0,6,3,4,3,0.5805,3.102,2.242
2018-12-29TORNYI,TOR,2018,-1,0,0,0,0,4,0,3,0.4381,1.752,2.247
2018-12-29FLAPHI,FLA,2018,1.379989052,1,1,0,2,1,1,1,0.5108,2.158,2.067
2018-12-29TBLMTL,MTL,2018,-1,0,0,0,5,6,4,5,0.3977,1.636,2.478
2018-12-29OTTWSH,OTT,2018,-1,0,0,0,2,3,2,3,0.5946,3.114,2.123
2018-12-29TORNYI,NYI,2018,3.050058726,1,1,0,4,0,3,0,0.5619,2.247,1.752
2018-12-31ANATBL,ANA,2018,-1,0,0,1,1,2,1,1,0.5338,1.565,1.367
2018-12-30ARIVGK,ARI,2018,-1,0,0,0,1,5,0,4,0.4298,1.442,1.913
2019-01-01CHIBOS,BOS,2018,0.96001568,1,1,0,4,2,1,2,0.4806,1.99,2.151
2018-12-31BUFNYI,BUF,2018,-1,0,0,0,1,3,0,2,0.5471,2.156,1.785
2018-12-31CGYSJS,CGY,2018,1.239992832,1,1,0,8,5,7,3,0.5598,2.467,1.94
2018-12-31NJDVAN,VAN,2018,-1,0,0,0,0,4,0,2,0.4412,1.462,1.852
2019-01-01CHIBOS,CHI,2018,-1,0,0,0,2,4,2,1,0.5194,2.151,1.99
2018-12-31COLLAK,COL,2018,-1,0,0,1,2,3,1,1,0.6822,1.505,0.701
2018-12-31DALMTL,DAL,2018,-1,0,0,1,2,3,1,3,0.4896,2.818,2.938
2018-12-31DETFLA,DET,2018,-1,0,0,1,3,4,3,2,0.5502,1.382,1.13
2018-12-31CGYSJS,SJS,2018,-1,0,0,0,5,8,3,7,0.4402,1.94,2.467
2018-12-31EDMWPG,EDM,2018,-1,0,0,0,3,4,2,4,0.4794,2.333,2.534
2018-12-31DETFLA,FLA,2018,-1,1,0,1,4,3,2,3,0.4498,1.13,1.382
2018-12-31CARPHI,PHI,2018,-1,0,0,0,1,3,1,3,0.4124,1.585,2.258
2018-12-31COLLAK,LAK,2018,-1,1,0,1,3,2,1,1,0.3178,0.701,1.505
2018-12-30ARIVGK,VGK,2018,1.030003451,1,1,0,5,1,4,0,0.5702,1.913,1.442
2018-12-31CARPHI,CAR,2018,1.079996672,1,1,0,3,1,3,1,0.5876,2.258,1.585
2018-12-31NJDVAN,NJD,2018,1.190004818,1,1,0,4,0,2,0,0.5588,1.852,1.462
2018-12-31WSHNSH,NSH,2018,1.790022878,1,1,0,6,3,5,3,0.598,3.336,2.243
2018-12-31STLNYR,NYR,2018,2.409943395,1,1,0,2,1,1,1,0.3958,1.368,2.088
2018-12-31WSHNSH,WSH,2018,-1,0,0,0,3,6,3,5,0.402,2.243,3.336
2018-12-31CBJOTT,OTT,2018,-1,0,0,0,3,6,3,4,0.4195,2.242,3.102
2018-12-31STLNYR,STL,2018,-1,0,0,0,1,2,1,1,0.6042,2.088,1.368
2018-12-31MINPIT,PIT,2018,1.569967361,1,1,0,3,2,2,1,0.4221,1.639,2.244
2018-12-31DALMTL,MTL,2018,-1,1,0,1,3,2,3,1,0.5104,2.938,2.818
2018-12-31ANATBL,TBL,2018,-1,1,0,1,2,1,1,1,0.4662,1.367,1.565
2018-12-31BUFNYI,NYI,2018,1.810014893,1,1,0,3,1,2,0,0.4529,1.785,2.156
2019-01-03TORMIN,TOR,2018,-1,0,0,0,3,4,3,4,0.5467,2.688,2.229
2018-12-31MINPIT,MIN,2018,-1,0,0,0,2,3,1,2,0.5779,2.244,1.639
2018-12-31EDMWPG,WPG,2018,1.139998716,1,1,0,4,3,4,2,0.5206,2.534,2.333
2019-01-02ARIEDM,ARI,2018,-1,0,0,0,1,3,1,2,0.5538,2.045,1.648
2019-01-01VGKLAK,VGK,2018,0.6,1,1,0,2,0,0,0,0.7406,3.163,1.108
2019-01-04ANAVGK,ANA,2018,-1,0,0,0,2,3,1,2,0.3994,2.039,3.066
2019-01-03LAKTBL,TBL,2018,0.7999856,1,1,0,6,2,3,1,0.6849,2.541,1.169
2019-01-03BUFFLA,BUF,2018,1.639985216,1,1,0,4,3,4,1,0.4934,1.644,1.688
2019-01-03NYICHI,NYI,2018,-1,1,0,1,3,2,1,1,0.686,3.387,1.55
2019-01-01NSHPHI,PHI,2018,-1,0,0,0,0,4,0,4,0.6287,2.567,1.516
2019-01-03PHICAR,CAR,2018,1.569967361,1,1,0,5,3,3,1,0.3856,1.382,2.202
2019-01-02OTTVAN,OTT,2018,-1,0,0,1,3,4,0,1,0.3157,1.482,3.213
2019-01-04CARCBJ,CBJ,2018,-1,0,0,0,2,4,2,3,0.5012,2.927,2.913
2019-01-02DETCGY,CGY,2018,0.85000185,1,1,0,5,3,2,3,0.4505,1.97,2.403
2019-01-02COLSJS,SJS,2018,1.3000138,1,1,0,5,4,3,3,0.4938,1.745,1.789
2019-01-02COLSJS,COL,2018,-1,0,0,0,4,5,3,3,0.5062,1.789,1.745
2019-01-01VGKLAK,LAK,2018,-1,0,0,0,0,2,0,0,0.2594,1.108,3.163
2019-01-02DALNJD,DAL,2018,0.880017296,1,1,0,5,4,3,3,0.5798,2.626,1.903
2019-01-03MTLVAN,MTL,2018,0.789997494,1,1,0,2,0,2,0,0.6082,2.007,1.293
2019-01-02DETCGY,DET,2018,-1,0,0,0,3,5,3,2,0.5495,2.403,1.97
2019-01-03BUFFLA,FLA,2018,-1,0,0,0,3,4,1,4,0.5066,1.688,1.644
2019-01-04PITWPG,WPG,2018,-1,0,0,0,0,4,0,2,0.4337,1.639,2.14
2019-01-02ARIEDM,EDM,2018,1.489977839,1,1,0,3,1,2,1,0.4462,1.648,2.045
2019-01-02NYRPIT,PIT,2018,1.030003451,1,1,0,7,2,6,2,0.4822,1.612,1.731
2019-01-03TORMIN,MIN,2018,2.2,1,1,0,4,3,4,3,0.4533,2.229,2.688
2019-01-02DALNJD,NJD,2018,-1,0,0,0,4,5,3,3,0.4202,1.903,2.626
2019-01-02OTTVAN,VAN,2018,-1,1,0,1,4,3,1,0,0.6843,3.213,1.482
2019-01-02NYRPIT,NYR,2018,-1,0,0,0,2,7,2,6,0.5178,1.731,1.612
2019-01-03STLWSH,STL,2018,1.7000027,1,1,0,5,2,4,2,0.5731,2.078,1.548
2019-01-01NSHPHI,NSH,2018,0.749995625,1,1,0,4,0,4,0,0.3713,1.516,2.567
2019-01-03STLWSH,WSH,2018,-1,0,0,0,2,5,2,4,0.4269,1.548,2.078
2019-01-03BOSCGY,BOS,2018,0.98000198,1,1,0,6,4,3,3,0.2843,1.272,3.202
2019-01-03NYICHI,CHI,2018,-1,0,0,1,2,3,1,1,0.314,1.55,3.387
2019-01-04DETNSH,NSH,2018,-1,0,0,1,3,4,2,3,0.3515,1.532,2.826
2019-01-03PHICAR,PHI,2018,-1,0,0,0,3,5,1,3,0.6144,2.202,1.382
2019-01-04ANAVGK,VGK,2018,1.1499828,1,1,0,3,2,2,1,0.6006,3.066,2.039
2019-01-03LAKTBL,LAK,2018,-1,0,0,0,2,6,1,3,0.3151,1.169,2.541
2019-01-05LAKEDM,EDM,2018,-1,0,0,0,0,4,0,4,0.4597,1.079,1.268
2019-01-04ARINJD,ARI,2018,-1,0,0,1,2,3,2,2,0.4142,1.268,1.793
2019-01-04COLNYR,COL,2018,0.749995625,1,1,0,6,1,3,0,0.6054,2.007,1.308
2019-01-05SJSTBL,SJS,2018,1.5,1,1,0,5,2,4,2,0.5304,2.265,2.005
2019-01-04DALWSH,DAL,2018,-1,1,0,1,2,1,0,1,0.4145,1.275,1.801
2019-01-04ARINJD,NJD,2018,-1,1,0,1,3,2,2,2,0.5858,1.793,1.268
2019-01-03BOSCGY,CGY,2018,-1,0,0,0,4,6,3,3,0.7157,3.202,1.272
2019-01-04DETNSH,DET,2018,-1,1,0,1,4,3,3,2,0.6485,2.826,1.532
2019-01-04COLNYR,NYR,2018,-1,0,0,0,1,6,0,3,0.3946,1.308,2.007
2019-01-04PITWPG,PIT,2018,1.089995193,1,1,0,4,0,2,0,0.5663,2.14,1.639
2019-01-03MTLVAN,VAN,2018,-1,0,0,0,0,2,0,2,0.3918,1.293,2.007
2019-01-05OTTMIN,OTT,2018,-1,0,0,0,3,4,3,4,0.5285,2.346,2.093
2019-01-05BOSBUF,BOS,2018,0.689988508,1,1,0,2,1,2,1,0.6567,2.936,1.535
2019-01-05PHICGY,CGY,2018,-1,1,0,1,3,2,1,1,0.4274,1.495,2.003
2019-01-05BOSBUF,BUF,2018,-1,0,0,0,1,2,1,2,0.3433,1.535,2.936
2019-01-05FLACBJ,FLA,2018,-1,0,0,1,3,4,3,2,0.4301,2.058,2.727
