game_date,ANA,ARI,BOS,BUF,CAR,CBJ,CGY,CHI,COL,DAL,DET,EDM,FLA,LAK,MIN,MTL,NJD,NSH,NYI,NYR,OTT,PHI,PIT,SEA,SJS,STL,TBL,TOR,VAN,VGK,WPG,WSH
2014-11-29,0.46580411764705887,0.35664416666666665,0.4954039473684211,0.24767176470588237,0.3316229411764706,0.35470222222222225,0.3501741176470588,0.5113761111111111,0.3791934210526316,0.41250145833333335,0.42803916666666664,0.3293274537037037,0.33090764705882353,0.47883703703703706,0.43331833333333336,0.4173588235294118,0.37020184210526313,0.42110256410256414,0.4051154166666667,0.4347440625,0.3727759375,0.3749332352941176,0.5090096875,,0.43696750000000006,0.48422944444444443,0.46194999999999997,0.3874972619047619,0.4299109722222222,,0.352416746031746,0.43425583333333334
2014-11-30,0.46063764705882354,0.35858388888888887,0.4954039473684211,0.24588411764705884,0.33310117647058823,0.34835947368421055,0.34749558823529414,0.5024863157894737,0.38370775,0.40746019607843137,0.42803916666666664,0.3293274537037037,0.33090764705882353,0.4772366666666667,0.4326862037037037,0.41965225490196073,0.36558075,0.43328952380952385,0.4127415686274509,0.4367252083333334,0.37125406250000004,0.3731819607843137,0.5067296875,,0.440611,0.47802263157894737,0.4630252631578948,0.3932594444444445,0.4299109722222222,,0.352416746031746,0.4286002631578946
2014-12-01,0.46063764705882354,0.35858388888888887,0.4954039473684211,0.24588411764705884,0.33310117647058823,0.34835947368421055,0.34749558823529414,0.5024863157894737,0.38370775,0.40746019607843137,0.42923862745098035,0.3293274537037037,0.33090764705882353,0.4772366666666667,0.4326862037037037,0.41965225490196073,0.36558075,0.43328952380952385,0.4127415686274509,0.4367252083333334,0.37125406250000004,0.3731819607843137,0.5067296875,,0.440611,0.47802263157894737,0.4630252631578948,0.3932594444444445,0.4255588157894737,,0.352416746031746,0.4286002631578946
2014-12-02,0.46018499999999996,0.35731407407407406,0.48823925,0.24588411764705884,0.33310117647058823,0.35268050000000006,0.34749558823529414,0.5024863157894737,0.3854985,0.40746019607843137,0.42923862745098035,0.33025532407407404,0.3327994444444444,0.4772366666666667,0.4326862037037037,0.4168504901960784,0.36558075,0.43328952380952385,0.4127415686274509,0.4377139583333334,0.37125406250000004,0.3731819607843137,0.5067296875,,0.440611,0.47802263157894737,0.4619452631578947,0.3932594444444445,0.4255588157894737,,0.352416746031746,0.4286002631578946
2014-12-03,0.46018499999999996,0.35574157407407403,0.4803011904761905,0.24680555555555556,0.3331761111111111,0.35268050000000006,0.3491490196078431,0.5024863157894737,0.3854985,0.4041135185185185,0.4371381481481481,0.33025532407407404,0.3283763157894737,0.47741333333333336,0.4326862037037037,0.4168504901960784,0.36492825,0.4355562222222222,0.4195203703703704,0.4377139583333334,0.3658926470588235,0.36762851851851847,0.5077509375,,0.4453695238095238,0.47802263157894737,0.46647249999999996,0.3976157291666667,0.42314671052631575,,0.352416746031746,0.43039026315789475
2014-12-04,0.46464861111111116,0.35574157407407403,0.4803011904761905,0.24680555555555556,0.3331761111111111,0.35268050000000006,0.3491490196078431,0.5047086842105264,0.3854985,0.4041135185185185,0.4371381481481481,0.3279539912280702,0.3283763157894737,0.47741333333333336,0.43526898148148147,0.41449313725490194,0.36492825,0.4355562222222222,0.4195203703703704,0.4377139583333334,0.3658926470588235,0.36371157407407406,0.5077509375,,0.4453695238095238,0.4750563157894737,0.46647249999999996,0.3976157291666667,0.42314671052631575,,0.36057553030303036,0.43039026315789475
2014-12-05,0.46464861111111116,0.3554826851851851,0.47813666666666665,0.24415194444444444,0.33520777777777777,0.35037275,0.3562068518518518,0.5047086842105264,0.38339380952380947,0.3977964912280702,0.44212614035087716,0.3279539912280702,0.33095526315789475,0.47746658333333325,0.43526898148148147,0.41449313725490194,0.36111738095238094,0.43946322222222217,0.41679592592592596,0.4377139583333334,0.3681208823529412,0.36371157407407406,0.5063002941176471,,0.4473090476190476,0.47188394736842104,0.47014274999999994,0.40535009803921573,0.41854587499999996,,0.36057553030303036,0.42790605263157894
2014-12-06,0.4616836111111111,0.3554826851851851,0.47813666666666665,0.24415194444444444,0.33520777777777777,0.35037275,0.3562068518518518,0.507575,0.3807521428571429,0.3977964912280702,0.44212614035087716,0.3279539912280702,0.33095526315789475,0.47746658333333325,0.43782731481481485,0.4115766666666667,0.36111738095238094,0.43946322222222217,0.41679592592592596,0.4377139583333334,0.3681208823529412,0.36371157407407406,0.5063002941176471,,0.4473090476190476,0.47188394736842104,0.47014274999999994,0.40535009803921573,0.41854587499999996,,0.3629784848484849,0.42790605263157894
2014-12-07,0.4616836111111111,0.3547362280701754,0.47735,0.240845,0.33520777777777777,0.3488785,0.36011074074074073,0.5048073684210527,0.3807521428571429,0.3998366666666667,0.44503245614035086,0.3279539912280702,0.3345060526315789,0.4807035833333333,0.43782731481481485,0.4081362962962963,0.36196793650793646,0.44209177777777775,0.417351403508772,0.4343492708333334,0.36284861111111116,0.36069546296296295,0.5086975,,0.44334738095238097,0.46701625,0.47211125000000004,0.4036378703703704,0.4187075,,0.3629784848484849,0.42662587719298234
2014-12-08,0.45922342105263153,0.3547362280701754,0.47735,0.240845,0.3354063157894737,0.3488785,0.36011074074074073,0.5048073684210527,0.3807521428571429,0.3998366666666667,0.44571683333333334,0.3278962916666667,0.3345060526315789,0.4807035833333333,0.43782731481481485,0.4081362962962963,0.36196793650793646,0.44209177777777775,0.417351403508772,0.4343492708333334,0.36377611111111113,0.36069546296296295,0.5086975,,0.4453679545454545,0.46701625,0.47211125000000004,0.4036378703703704,0.41799488095238096,,0.3639837681159421,0.42662587719298234
2014-12-09,0.45922342105263153,0.3547362280701754,0.47735,0.240845,0.338961,0.3488785,0.36011074074074073,0.5048073684210527,0.3807521428571429,0.3998366666666667,0.44571683333333334,0.3278962916666667,0.33104325,0.4807035833333333,0.43782731481481485,0.4081362962962963,0.363340303030303,0.44209177777777775,0.417351403508772,0.4373047916666667,0.36377611111111113,0.36069546296296295,0.5058444444444444,,0.4453679545454545,0.4713802380952381,0.47211125000000004,0.4036378703703704,0.41799488095238096,,0.3639837681159421,0.42662587719298234
2014-12-10,0.45922342105263153,0.3547362280701754,0.47735,0.24332666666666666,0.338961,0.35158933333333336,0.35847070175438595,0.5075000000000001,0.3782997727272727,0.4022468253968254,0.44571683333333334,0.3260077916666667,0.33104325,0.47754708333333334,0.438385350877193,0.41088185185185183,0.35871985507246373,0.4443654166666666,0.4139663333333333,0.4373047916666667,0.36377611111111113,0.35739925925925925,0.5058444444444444,,0.44749522727272734,0.4713802380952381,0.4730930000000001,0.40745640350877194,0.41571297619047615,,0.36338652777777786,0.4256035087719298
2014-12-11,0.46693724999999997,0.3547362280701754,0.47735,0.24332666666666666,0.338961,0.35158933333333336,0.35847070175438595,0.5075000000000001,0.3782997727272727,0.4022468253968254,0.44755075,0.32113646825396824,0.33104325,0.47754708333333334,0.438385350877193,0.41088185185185183,0.35871985507246373,0.4443654166666666,0.4139663333333333,0.4373047916666667,0.36377611111111113,0.35739925925925925,0.5058444444444444,,0.44749522727272734,0.4713802380952381,0.4730930000000001,0.40567530701754384,0.41571297619047615,,0.36338652777777786,0.4256035087719298
2014-12-12,0.46693724999999997,0.35451991228070173,0.47246347826086954,0.24686526315789473,0.33466571428571423,0.35204483333333336,0.3654226666666667,0.5037704761904762,0.3783290909090909,0.4022468253968254,0.44755075,0.32113646825396824,0.33104325,0.4769553174603174,0.43598692982456144,0.41088185185185183,0.35826942028985503,0.44391041666666664,0.4108813333333334,0.4373047916666667,0.3622915789473684,0.35783453703703705,0.5058444444444444,,0.4496159090909091,0.47442738095238096,0.47809,0.40567530701754384,0.41571297619047615,,0.36317423611111116,0.4247995614035087
