game_id,team,opp_team,season,next_game_id,score,opp_score,win,reg_win,overtime,odds,opp_odds,ot_odds,game_date,situation,is_home,game_time,iceTime,opp_xGoalsPercentage,xGoalsPercentage,opp_corsiPercentage,corsiPercentage,opp_fenwickPercentage,fenwickPercentage,opp_xOnGoal,opp_xGoals,opp_xRebounds,opp_xFreeze,opp_xPlayStopped,opp_xPlayContinuedInZone,opp_xPlayContinuedOutsideZone,opp_flurryAdjustedxGoals,opp_scoreVenueAdjustedxGoals,opp_flurryScoreVenueAdjustedxGoals,opp_shotsOnGoal,opp_missedShots,opp_blockedShotAttempts,opp_shotAttempts,opp_goals,opp_rebounds,opp_reboundGoals,opp_freeze,opp_playStopped,opp_playContinuedInZone,opp_playContinuedOutsideZone,opp_savedShotsOnGoal,opp_savedUnblockedShotAttempts,opp_penalties,opp_penalityMinutes,opp_faceOffsWon,opp_hits,opp_takeaways,opp_giveaways,opp_lowDangerShots,opp_mediumDangerShots,opp_highDangerShots,opp_lowDangerxGoals,opp_mediumDangerxGoals,opp_highDangerxGoals,opp_lowDangerGoals,opp_mediumDangerGoals,opp_highDangerGoals,opp_scoreAdjustedShotsAttempts,opp_unblockedShotAttempts,opp_scoreAdjustedUnblockedShotAttempts,opp_dZoneGiveaways,opp_xGoalsFromxReboundsOfShots,opp_xGoalsFromActualReboundsOfShots,opp_reboundxGoals,opp_totalShotCredit,opp_scoreAdjustedTotalShotCredit,opp_scoreFlurryAdjustedTotalShotCredit,xOnGoal,xGoals,xRebounds,xFreeze,xPlayStopped,xPlayContinuedInZone,xPlayContinuedOutsideZone,flurryAdjustedxGoals,scoreVenueAdjustedxGoals,flurryScoreVenueAdjustedxGoals,shotsOnGoal,missedShots,blockedShotAttempts,shotAttempts,goals,rebounds,reboundGoals,freeze,playStopped,playContinuedInZone,playContinuedOutsideZone,savedShotsOnGoal,savedUnblockedShotAttempts,penalties,penalityMinutes,faceOffsWon,hits,takeaways,giveaways,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,scoreAdjustedShotsAttempts,unblockedShotAttempts,scoreAdjustedUnblockedShotAttempts,dZoneGiveaways,xGoalsFromxReboundsOfShots,xGoalsFromActualReboundsOfShots,reboundxGoals,totalShotCredit,scoreAdjustedTotalShotCredit,scoreFlurryAdjustedTotalShotCredit
2023-01-05TORSEA,SEA,TOR,2022,2023-01-07OTTSEA,5,1,1,1,0,0.2551,0.58824,0.21277,2023-01-05,5on5,0,19:00:00,2845,0.6653,0.3347,0.5233,0.4767,0.5625,0.4375,25.704,2.427,1.75,5.714,0.814,14.763,10.533,2.342,2.249,2.17,21,15,9,45,0,2,0,6,2,12,14,21,36,2,4,23,26,10,12,27,7,2,1.091,0.821,0.514,0,0,0,41.357,36,33.414,7,0.36,0.316,0.316,2.47,2.29,2.25,18.719,1.221,1.15,4.485,0.617,11.537,8.991,1.219,1.334,1.332,21,7,13,41,4,0,0,5,2,4,13,17,24,4,10,15,27,11,7,23,5,0,0.647,0.573,0.0,3,1,0,46.726,28,31.09,5,0.232,0.0,0.0,1.453,1.589,1.587
2023-01-05TORSEA,TOR,SEA,2022,2023-01-07TORDET,1,5,0,0,0,0.58824,0.2551,0.21277,2023-01-05,5on5,1,19:00:00,2845,0.3347,0.6653,0.4767,0.5233,0.4375,0.5625,18.719,1.221,1.15,4.485,0.617,11.537,8.991,1.219,1.334,1.332,21,7,13,41,4,0,0,5,2,4,13,17,24,4,10,15,27,11,7,23,5,0,0.647,0.573,0.0,3,1,0,46.726,28,31.09,5,0.232,0.0,0.0,1.453,1.589,1.587,25.704,2.427,1.75,5.714,0.814,14.763,10.533,2.342,2.249,2.17,21,15,9,45,0,2,0,6,2,12,14,21,36,2,4,23,26,10,12,27,7,2,1.091,0.821,0.514,0,0,0,41.357,36,33.414,7,0.36,0.316,0.316,2.47,2.29,2.25
2023-01-05VANCOL,VAN,COL,2022,2023-01-08WPGVAN,4,2,1,1,0,0.33557,0.49751,0.23095,2023-01-05,5on5,1,22:00:00,2428,0.4467,0.5533,0.5616,0.4384,0.4615,0.5385,17.361,1.648,1.14,3.904,0.542,9.566,7.2,1.636,1.73,1.718,17,7,17,41,1,2,0,4,1,5,11,16,23,6,12,14,19,2,5,17,6,1,0.501,0.791,0.355,1,0,0,42.367,24,24.811,3,0.233,0.387,0.387,1.494,1.568,1.562,20.183,2.041,1.387,4.669,0.649,11.343,7.911,1.908,1.965,1.834,23,5,4,32,2,2,2,7,0,9,8,21,26,2,4,20,29,2,8,23,2,3,0.681,0.223,1.136,0,0,2,31.028,28,27.383,4,0.285,0.814,0.814,1.512,1.449,1.412
2023-01-05VANCOL,COL,VAN,2022,2023-01-07EDMCOL,2,4,0,0,0,0.49751,0.33557,0.23095,2023-01-05,5on5,0,22:00:00,2428,0.5533,0.4467,0.4384,0.5616,0.5385,0.4615,20.183,2.041,1.387,4.669,0.649,11.343,7.911,1.908,1.965,1.834,23,5,4,32,2,2,2,7,0,9,8,21,26,2,4,20,29,2,8,23,2,3,0.681,0.223,1.136,0,0,2,31.028,28,27.383,4,0.285,0.814,0.814,1.512,1.449,1.412,17.361,1.648,1.14,3.904,0.542,9.566,7.2,1.636,1.73,1.718,17,7,17,41,1,2,0,4,1,5,11,16,23,6,12,14,19,2,5,17,6,1,0.501,0.791,0.355,1,0,0,42.367,24,24.811,3,0.233,0.387,0.387,1.494,1.568,1.562
2023-01-05VGKPIT,VGK,PIT,2022,2023-01-07VGKLAK,5,2,1,1,0,0.41322,0.40816,0.23585,2023-01-05,5on5,1,22:00:00,3163,0.5813,0.4187,0.5283,0.4717,0.5,0.5,28.087,2.663,1.998,7.375,0.998,15.153,10.814,2.542,2.583,2.466,31,8,17,56,2,4,0,6,0,16,11,29,37,1,2,27,34,11,5,30,5,4,0.802,0.595,1.266,1,1,0,50.983,39,37.258,3,0.419,1.081,1.081,2.001,1.942,1.856,28.149,1.918,1.778,6.445,0.87,15.767,12.222,1.9,1.971,1.952,28,11,11,50,4,1,0,6,0,12,16,24,35,3,6,27,23,13,6,34,4,1,1.132,0.531,0.255,3,1,0,55.876,39,40.938,1,0.366,0.07,0.07,2.214,2.276,2.255
2023-01-05VGKPIT,PIT,VGK,2022,2023-01-08ARIPIT,2,5,0,0,0,0.40816,0.41322,0.23585,2023-01-05,5on5,0,22:00:00,3163,0.4187,0.5813,0.4717,0.5283,0.5,0.5,28.149,1.918,1.778,6.445,0.87,15.767,12.222,1.9,1.971,1.952,28,11,11,50,4,1,0,6,0,12,16,24,35,3,6,27,23,13,6,34,4,1,1.132,0.531,0.255,3,1,0,55.876,39,40.938,1,0.366,0.07,0.07,2.214,2.276,2.255,28.087,2.663,1.998,7.375,0.998,15.153,10.814,2.542,2.583,2.466,31,8,17,56,2,4,0,6,0,16,11,29,37,1,2,27,34,11,5,30,5,4,0.802,0.595,1.266,1,1,0,50.983,39,37.258,3,0.419,1.081,1.081,2.001,1.942,1.856
2023-01-06ANASJS,SJS,ANA,2022,2023-01-07SJSBOS,4,5,0,0,1,0.50251,0.32362,0.23041,2023-01-06,5on5,0,22:00:00,3058,0.3416,0.6584,0.4602,0.5398,0.4239,0.5761,26.871,2.534,1.891,6.664,1.04,15.465,11.406,2.42,2.358,2.252,23,16,13,52,3,3,1,5,2,16,10,20,36,2,7,34,16,5,7,29,8,2,0.84,0.999,0.695,1,1,1,48.537,39,36.477,3,0.394,0.85,0.85,2.078,1.928,1.882,39.649,4.884,2.964,8.973,1.309,20.107,14.763,4.575,5.286,4.952,39,14,8,61,4,11,1,8,0,11,19,35,49,3,11,17,20,3,6,33,12,8,1.235,1.577,2.072,2,1,1,65.914,53,57.318,1,0.62,2.36,2.36,3.144,3.39,3.31
2023-01-06ANASJS,ANA,SJS,2022,2023-01-08ANABOS,5,4,1,0,1,0.32362,0.50251,0.23041,2023-01-06,5on5,1,22:00:00,3058,0.6584,0.3416,0.5398,0.4602,0.5761,0.4239,39.649,4.884,2.964,8.973,1.309,20.107,14.763,4.575,5.286,4.952,39,14,8,61,4,11,1,8,0,11,19,35,49,3,11,17,20,3,6,33,12,8,1.235,1.577,2.072,2,1,1,65.914,53,57.318,1,0.62,2.36,2.36,3.144,3.39,3.31,26.871,2.534,1.891,6.664,1.04,15.465,11.406,2.42,2.358,2.252,23,16,13,52,3,3,1,5,2,16,10,20,36,2,7,34,16,5,7,29,8,2,0.84,0.999,0.695,1,1,1,48.537,39,36.477,3,0.394,0.85,0.85,2.078,1.928,1.882
2023-01-06CGYNYI,NYI,CGY,2022,2023-01-10NYIDAL,1,4,0,0,0,0.25316,0.5848,0.21978,2023-01-06,5on5,0,21:00:00,3240,0.4954,0.5046,0.6047,0.3953,0.5738,0.4262,25.926,1.951,1.603,6.509,0.877,13.54,10.52,1.873,1.975,1.896,19,16,17,52,4,3,1,5,0,10,13,15,31,1,2,19,18,5,13,28,6,1,0.814,0.806,0.332,2,1,1,56.438,35,36.5,5,0.329,0.542,0.542,1.738,1.758,1.737,19.293,1.987,1.191,4.757,0.608,9.621,7.836,1.858,1.969,1.842,22,4,8,34,1,1,0,9,0,4,11,21,25,2,4,26,27,10,13,19,5,2,0.525,0.752,0.711,1,0,0,31.524,26,24.964,7,0.246,0.212,0.212,2.021,2.003,1.964
2023-01-06CGYNYI,CGY,NYI,2022,2023-01-08CHICGY,4,1,1,1,0,0.5848,0.25316,0.21978,2023-01-06,5on5,1,21:00:00,3240,0.5046,0.4954,0.3953,0.6047,0.4262,0.5738,19.293,1.987,1.191,4.757,0.608,9.621,7.836,1.858,1.969,1.842,22,4,8,34,1,1,0,9,0,4,11,21,25,2,4,26,27,10,13,19,5,2,0.525,0.752,0.711,1,0,0,31.524,26,24.964,7,0.246,0.212,0.212,2.021,2.003,1.964,25.926,1.951,1.603,6.509,0.877,13.54,10.52,1.873,1.975,1.896,19,16,17,52,4,3,1,5,0,10,13,15,31,1,2,19,18,5,13,28,6,1,0.814,0.806,0.332,2,1,1,56.438,35,36.5,5,0.329,0.542,0.542,1.738,1.758,1.737
2023-01-06CHIARI,ARI,CHI,2022,2023-01-08ARIPIT,0,2,0,0,0,0.40984,0.41667,0.23585,2023-01-06,5on5,0,20:30:00,3198,0.5237,0.4763,0.5667,0.4333,0.5942,0.4058,30.574,2.279,2.007,7.294,0.94,16.145,12.335,2.254,2.215,2.19,28,13,10,51,1,1,0,4,0,18,17,27,40,1,2,33,20,12,4,30,10,1,0.86,1.132,0.287,1,0,0,50.814,41,41.165,2,0.417,0.103,0.103,2.594,2.524,2.494,21.532,2.073,1.454,5.367,0.7,10.189,8.217,1.986,2.134,2.045,22,6,11,39,0,2,0,5,3,10,8,22,28,2,4,12,19,5,5,20,6,2,0.481,1.042,0.55,0,0,0,39.165,28,28.06,2,0.303,0.362,0.362,2.014,2.085,2.037
2023-01-06CHIARI,CHI,ARI,2022,2023-01-08CHICGY,2,0,1,1,0,0.41667,0.40984,0.23585,2023-01-06,5on5,1,20:30:00,3198,0.4763,0.5237,0.4333,0.5667,0.4058,0.5942,21.532,2.073,1.454,5.367,0.7,10.189,8.217,1.986,2.134,2.045,22,6,11,39,0,2,0,5,3,10,8,22,28,2,4,12,19,5,5,20,6,2,0.481,1.042,0.55,0,0,0,39.165,28,28.06,2,0.303,0.362,0.362,2.014,2.085,2.037,30.574,2.279,2.007,7.294,0.94,16.145,12.335,2.254,2.215,2.19,28,13,10,51,1,1,0,4,0,18,17,27,40,1,2,33,20,12,4,30,10,1,0.86,1.132,0.287,1,0,0,50.814,41,41.165,2,0.417,0.103,0.103,2.594,2.524,2.494
2023-01-06DETFLA,FLA,DET,2022,2023-01-08DALFLA,3,2,1,1,0,0.49261,0.3413,0.22472,2023-01-06,5on5,0,19:00:00,2934,0.5315,0.4685,0.5949,0.4051,0.5833,0.4167,23.889,1.973,1.772,5.445,0.862,14.754,10.194,1.849,1.84,1.726,22,13,12,47,1,2,0,7,0,11,14,21,34,1,2,28,19,1,5,30,4,1,1.013,0.561,0.399,1,0,0,43.919,35,32.766,2,0.364,0.47,0.47,1.867,1.744,1.698,17.018,1.739,1.124,4.505,0.675,9.72,7.237,1.697,1.875,1.829,16,9,7,32,1,2,0,5,0,5,12,15,24,5,10,15,19,0,3,18,5,2,0.54,0.443,0.756,1,0,0,33.992,25,26.626,1,0.231,0.756,0.756,1.214,1.295,1.29
2023-01-06DETFLA,DET,FLA,2022,2023-01-07TORDET,2,3,0,0,0,0.3413,0.49261,0.22472,2023-01-06,5on5,1,19:00:00,2934,0.4685,0.5315,0.4051,0.5949,0.4167,0.5833,17.018,1.739,1.124,4.505,0.675,9.72,7.237,1.697,1.875,1.829,16,9,7,32,1,2,0,5,0,5,12,15,24,5,10,15,19,0,3,18,5,2,0.54,0.443,0.756,1,0,0,33.992,25,26.626,1,0.231,0.756,0.756,1.214,1.295,1.29,23.889,1.973,1.772,5.445,0.862,14.754,10.194,1.849,1.84,1.726,22,13,12,47,1,2,0,7,0,11,14,21,34,1,2,28,19,1,5,30,4,1,1.013,0.561,0.399,1,0,0,43.919,35,32.766,2,0.364,0.47,0.47,1.867,1.744,1.698
2023-01-06WPGTBL,WPG,TBL,2022,2023-01-08WPGVAN,4,2,1,1,0,0.4065,0.40984,0.24096,2023-01-06,5on5,1,20:00:00,2538,0.5622,0.4378,0.5775,0.4225,0.5686,0.4314,20.917,1.985,1.27,4.937,0.643,11.394,8.771,1.843,2.107,1.954,18,11,12,41,2,1,1,5,0,8,13,16,27,7,17,13,10,4,7,20,7,2,0.563,0.815,0.607,1,0,1,42.709,29,30.102,5,0.263,0.402,0.402,1.846,1.944,1.884,15.739,1.546,1.031,3.997,0.566,8.484,6.377,1.525,1.481,1.46,10,12,8,30,0,2,0,2,1,9,8,10,22,6,15,10,26,9,3,14,7,1,0.4,0.884,0.262,0,0,0,29.16,22,21.416,3,0.213,0.349,0.349,1.41,1.351,1.348
2023-01-06WPGTBL,TBL,WPG,2022,2023-01-10TBLCBJ,2,4,0,0,0,0.40984,0.4065,0.24096,2023-01-06,5on5,0,20:00:00,2538,0.4378,0.5622,0.4225,0.5775,0.4314,0.5686,15.739,1.546,1.031,3.997,0.566,8.484,6.377,1.525,1.481,1.46,10,12,8,30,0,2,0,2,1,9,8,10,22,6,15,10,26,9,3,14,7,1,0.4,0.884,0.262,0,0,0,29.16,22,21.416,3,0.213,0.349,0.349,1.41,1.351,1.348,20.917,1.985,1.27,4.937,0.643,11.394,8.771,1.843,2.107,1.954,18,11,12,41,2,1,1,5,0,8,13,16,27,7,17,13,10,4,7,20,7,2,0.563,0.815,0.607,1,0,1,42.709,29,30.102,5,0.263,0.402,0.402,1.846,1.944,1.884
2023-01-06WSHNSH,NSH,WSH,2022,2023-01-09OTTNSH,3,2,1,1,0,0.31746,0.5102,0.22779,2023-01-06,5on5,0,19:00:00,2903,0.3915,0.6085,0.5169,0.4831,0.5333,0.4667,23.061,1.366,1.343,5.573,0.695,13.183,9.84,1.352,1.292,1.278,27,5,14,46,2,1,1,4,0,11,14,25,30,2,4,19,32,7,8,28,3,1,0.622,0.374,0.37,0,1,1,43.795,32,30.476,6,0.267,0.37,0.37,1.263,1.19,1.184,21.264,2.123,1.523,5.177,0.653,10.638,7.885,2.076,2.28,2.23,18,10,15,43,3,1,1,6,0,11,7,15,25,3,6,26,27,2,4,16,10,2,0.454,1.185,0.483,1,1,1,45.654,28,29.903,2,0.325,0.22,0.22,2.228,2.389,2.363
2023-01-06WSHNSH,WSH,NSH,2022,2023-01-08WSHCBJ,2,3,0,0,0,0.5102,0.31746,0.22779,2023-01-06,5on5,1,19:00:00,2903,0.6085,0.3915,0.4831,0.5169,0.4667,0.5333,21.264,2.123,1.523,5.177,0.653,10.638,7.885,2.076,2.28,2.23,18,10,15,43,3,1,1,6,0,11,7,15,25,3,6,26,27,2,4,16,10,2,0.454,1.185,0.483,1,1,1,45.654,28,29.903,2,0.325,0.22,0.22,2.228,2.389,2.363,23.061,1.366,1.343,5.573,0.695,13.183,9.84,1.352,1.292,1.278,27,5,14,46,2,1,1,4,0,11,14,25,30,2,4,19,32,7,8,28,3,1,0.622,0.374,0.37,0,1,1,43.795,32,30.476,6,0.267,0.37,0.37,1.263,1.19,1.184
2023-01-07BUFMIN,BUF,MIN,2022,2023-01-09BUFPHI,6,5,1,0,1,0.38911,0.43668,0.23202,2023-01-07,5on5,1,19:00:00,3379,0.5294,0.4706,0.4286,0.5714,0.4861,0.5139,25.268,1.934,1.443,5.937,0.831,13.464,11.391,1.885,1.997,1.946,27,8,4,39,3,1,1,11,1,9,10,24,32,3,6,24,21,4,0,27,7,1,0.848,0.796,0.29,0,2,1,39.535,35,35.384,0,0.292,0.29,0.29,1.936,1.995,1.958,25.839,1.719,1.667,6.319,0.875,15.191,11.229,1.695,1.641,1.618,28,9,15,52,3,3,0,6,0,12,13,25,34,2,4,22,6,4,2,33,3,1,1.164,0.334,0.221,3,0,0,50.383,37,36.071,1,0.338,0.261,0.261,1.796,1.714,1.695
2023-01-07BUFMIN,MIN,BUF,2022,2023-01-08MINSTL,5,6,0,0,1,0.43668,0.38911,0.23202,2023-01-07,5on5,0,19:00:00,3379,0.4706,0.5294,0.5714,0.4286,0.5139,0.4861,25.839,1.719,1.667,6.319,0.875,15.191,11.229,1.695,1.641,1.618,28,9,15,52,3,3,0,6,0,12,13,25,34,2,4,22,6,4,2,33,3,1,1.164,0.334,0.221,3,0,0,50.383,37,36.071,1,0.338,0.261,0.261,1.796,1.714,1.695,25.268,1.934,1.443,5.937,0.831,13.464,11.391,1.885,1.997,1.946,27,8,4,39,3,1,1,11,1,9,10,24,32,3,6,24,21,4,0,27,7,1,0.848,0.796,0.29,0,2,1,39.535,35,35.384,0,0.292,0.29,0.29,1.936,1.995,1.958
2023-01-07CBJCAR,CBJ,CAR,2022,2023-01-08WSHCBJ,4,3,1,0,1,0.19084,0.66667,0.1992,2023-01-07,5on5,1,16:00:00,2910,0.7811,0.2189,0.7183,0.2817,0.7222,0.2778,28.412,2.848,1.942,6.735,0.938,15.06,11.477,2.677,2.96,2.782,31,8,12,51,1,5,1,13,1,11,8,30,38,5,10,23,11,4,3,24,13,2,0.647,1.613,0.588,0,1,0,52.037,39,39.767,0,0.405,0.923,0.923,2.33,2.421,2.334,10.656,0.798,0.756,2.248,0.342,6.138,4.718,0.794,0.766,0.762,11,4,5,20,1,0,0,2,2,4,6,10,14,7,14,19,24,1,0,10,5,0,0.294,0.504,0.0,0,1,0,19.769,15,14.806,0,0.154,0.0,0.0,0.952,0.914,0.909
2023-01-07CBJCAR,CAR,CBJ,2022,2023-01-10CARNJD,3,4,0,0,1,0.66667,0.19084,0.1992,2023-01-07,5on5,0,16:00:00,2910,0.2189,0.7811,0.2817,0.7183,0.2778,0.7222,10.656,0.798,0.756,2.248,0.342,6.138,4.718,0.794,0.766,0.762,11,4,5,20,1,0,0,2,2,4,6,10,14,7,14,19,24,1,0,10,5,0,0.294,0.504,0.0,0,1,0,19.769,15,14.806,0,0.154,0.0,0.0,0.952,0.914,0.909,28.412,2.848,1.942,6.735,0.938,15.06,11.477,2.677,2.96,2.782,31,8,12,51,1,5,1,13,1,11,8,30,38,5,10,23,11,4,3,24,13,2,0.647,1.613,0.588,0,1,0,52.037,39,39.767,0,0.405,0.923,0.923,2.33,2.421,2.334
2023-01-07EDMCOL,EDM,COL,2022,2023-01-09LAKEDM,2,3,0,0,1,0.45045,0.37175,0.23095,2023-01-07,5on5,1,22:00:00,2612,0.8084,0.1916,0.6585,0.3415,0.7031,0.2969,32.132,3.118,2.167,7.873,1.098,17.939,12.804,3.043,3.187,3.11,33,12,9,54,1,6,0,12,3,14,9,32,44,4,8,23,16,4,5,33,9,3,1.134,0.949,1.035,0,1,0,53.766,45,44.611,3,0.451,1.254,1.254,2.315,2.361,2.31,13.395,0.739,0.803,3.194,0.417,8.051,5.796,0.73,0.717,0.709,15,4,9,28,0,0,0,3,0,8,8,15,19,5,10,21,22,5,7,15,4,0,0.317,0.421,0.0,0,0,0,27.72,19,18.991,5,0.163,0.0,0.0,0.901,0.875,0.865
2023-01-07EDMCOL,COL,EDM,2022,2023-01-10COLFLA,3,2,1,0,1,0.37175,0.45045,0.23095,2023-01-07,5on5,0,22:00:00,2612,0.1916,0.8084,0.3415,0.6585,0.2969,0.7031,13.395,0.739,0.803,3.194,0.417,8.051,5.796,0.73,0.717,0.709,15,4,9,28,0,0,0,3,0,8,8,15,19,5,10,21,22,5,7,15,4,0,0.317,0.421,0.0,0,0,0,27.72,19,18.991,5,0.163,0.0,0.0,0.901,0.875,0.865,32.132,3.118,2.167,7.873,1.098,17.939,12.804,3.043,3.187,3.11,33,12,9,54,1,6,0,12,3,14,9,32,44,4,8,23,16,4,5,33,9,3,1.134,0.949,1.035,0,1,0,53.766,45,44.611,3,0.451,1.254,1.254,2.315,2.361,2.31
2023-01-07MTLSTL,MTL,STL,2022,2023-01-09MTLSEA,5,4,1,1,0,0.31546,0.51546,0.22727,2023-01-07,5on5,1,19:00:00,2717,0.4802,0.5198,0.5362,0.4638,0.537,0.463,22.028,1.795,1.317,5.802,0.715,11.038,8.332,1.788,1.9,1.892,19,10,8,37,3,0,0,2,1,13,10,16,26,2,6,21,11,4,14,21,4,4,0.461,0.39,0.945,0,0,3,37.827,29,29.697,13,0.272,0.0,0.0,2.067,2.185,2.175,18.922,1.943,1.329,4.053,0.524,10.289,6.863,1.911,1.86,1.828,19,6,7,32,4,1,1,6,0,5,9,15,21,3,6,13,18,1,13,15,9,1,0.464,1.228,0.251,1,3,0,31.044,25,24.25,11,0.279,0.173,0.173,2.049,1.961,1.958
2023-01-07MTLSTL,STL,MTL,2022,2023-01-08MINSTL,4,5,0,0,0,0.51546,0.31546,0.22727,2023-01-07,5on5,0,19:00:00,2717,0.5198,0.4802,0.4638,0.5362,0.463,0.537,18.922,1.943,1.329,4.053,0.524,10.289,6.863,1.911,1.86,1.828,19,6,7,32,4,1,1,6,0,5,9,15,21,3,6,13,18,1,13,15,9,1,0.464,1.228,0.251,1,3,0,31.044,25,24.25,11,0.279,0.173,0.173,2.049,1.961,1.958,22.028,1.795,1.317,5.802,0.715,11.038,8.332,1.788,1.9,1.892,19,10,8,37,3,0,0,2,1,13,10,16,26,2,6,21,11,4,14,21,4,4,0.461,0.39,0.945,0,0,3,37.827,29,29.697,13,0.272,0.0,0.0,2.067,2.185,2.175
2023-01-07NJDNYR,NJD,NYR,2022,2023-01-10CARNJD,4,3,1,0,1,0.41322,0.40161,0.2381,2023-01-07,5on5,1,13:00:00,3235,0.4435,0.5565,0.4464,0.5536,0.5132,0.4868,27.914,2.722,1.828,6.821,0.976,15.154,11.5,2.627,2.98,2.878,30,9,11,50,3,5,1,5,0,14,12,27,36,3,6,29,18,1,3,27,10,2,0.942,1.189,0.59,0,2,1,55.418,39,43.018,1,0.381,0.726,0.726,2.377,2.61,2.572,27.501,3.415,1.823,7.132,1.01,13.304,10.315,2.957,3.136,2.715,33,4,25,62,2,4,0,2,0,24,5,31,35,2,4,25,20,1,4,23,9,5,0.786,1.252,1.377,1,0,1,56.345,37,33.69,2,0.39,0.976,0.976,2.829,2.598,2.436
2023-01-07NJDNYR,NYR,NJD,2022,2023-01-10NYRMIN,3,4,0,0,1,0.40161,0.41322,0.2381,2023-01-07,5on5,0,13:00:00,3235,0.5565,0.4435,0.5536,0.4464,0.4868,0.5132,27.501,3.415,1.823,7.132,1.01,13.304,10.315,2.957,3.136,2.715,33,4,25,62,2,4,0,2,0,24,5,31,35,2,4,25,20,1,4,23,9,5,0.786,1.252,1.377,1,0,1,56.345,37,33.69,2,0.39,0.976,0.976,2.829,2.598,2.436,27.914,2.722,1.828,6.821,0.976,15.154,11.5,2.627,2.98,2.878,30,9,11,50,3,5,1,5,0,14,12,27,36,3,6,29,18,1,3,27,10,2,0.942,1.189,0.59,0,2,1,55.418,39,43.018,1,0.381,0.726,0.726,2.377,2.61,2.572
2023-01-07OTTSEA,OTT,SEA,2022,2023-01-09OTTNSH,4,8,0,0,0,0.42194,0.39841,0.23585,2023-01-07,5on5,1,19:00:00,3200,0.4509,0.5491,0.4353,0.5647,0.4667,0.5333,19.886,1.638,1.427,4.744,0.642,11.31,8.239,1.614,1.849,1.821,21,7,9,37,8,2,1,5,1,5,7,13,20,3,6,23,31,6,12,20,7,1,0.517,0.835,0.286,4,4,0,42.336,28,31.54,9,0.294,0.383,0.383,1.55,1.739,1.733,23.317,1.995,1.564,5.919,0.759,13.089,8.675,1.91,1.833,1.754,20,12,16,48,3,4,1,7,1,9,8,17,29,1,2,31,46,6,11,24,7,1,0.802,0.987,0.206,0,2,1,43.167,32,29.101,6,0.325,0.7,0.7,1.62,1.474,1.454
2023-01-07OTTSEA,SEA,OTT,2022,2023-01-09MTLSEA,8,4,1,1,0,0.39841,0.42194,0.23585,2023-01-07,5on5,0,19:00:00,3200,0.5491,0.4509,0.5647,0.4353,0.5333,0.4667,23.317,1.995,1.564,5.919,0.759,13.089,8.675,1.91,1.833,1.754,20,12,16,48,3,4,1,7,1,9,8,17,29,1,2,31,46,6,11,24,7,1,0.802,0.987,0.206,0,2,1,43.167,32,29.101,6,0.325,0.7,0.7,1.62,1.474,1.454,19.886,1.638,1.427,4.744,0.642,11.31,8.239,1.614,1.849,1.821,21,7,9,37,8,2,1,5,1,5,7,13,20,3,6,23,31,6,12,20,7,1,0.517,0.835,0.286,4,4,0,42.336,28,31.54,9,0.294,0.383,0.383,1.55,1.739,1.733
2023-01-07SJSBOS,SJS,BOS,2022,2023-01-10ARISJS,2,4,0,0,0,0.22422,0.62112,0.20964,2023-01-07,5on5,1,22:30:00,2820,0.5383,0.4617,0.4848,0.5152,0.5139,0.4861,27.634,2.318,1.933,6.126,0.835,14.661,11.127,2.202,2.543,2.416,28,9,11,48,3,2,0,11,1,11,9,25,34,4,8,23,14,9,7,29,6,2,1.102,0.694,0.522,2,1,0,53.057,37,40.872,4,0.402,0.522,0.522,2.198,2.411,2.342,23.516,1.988,1.724,6.138,0.87,14.571,9.709,1.904,1.824,1.748,23,12,16,51,2,3,0,3,2,16,9,21,33,3,6,19,26,10,10,28,5,2,0.896,0.549,0.543,1,1,0,46.5,35,32.004,4,0.353,0.635,0.635,1.707,1.568,1.53
2023-01-07SJSBOS,BOS,SJS,2022,2023-01-08ANABOS,4,2,1,1,0,0.62112,0.22422,0.20964,2023-01-07,5on5,0,22:30:00,2820,0.4617,0.5383,0.5152,0.4848,0.4861,0.5139,23.516,1.988,1.724,6.138,0.87,14.571,9.709,1.904,1.824,1.748,23,12,16,51,2,3,0,3,2,16,9,21,33,3,6,19,26,10,10,28,5,2,0.896,0.549,0.543,1,1,0,46.5,35,32.004,4,0.353,0.635,0.635,1.707,1.568,1.53,27.634,2.318,1.933,6.126,0.835,14.661,11.127,2.202,2.543,2.416,28,9,11,48,3,2,0,11,1,11,9,25,34,4,8,23,14,9,7,29,6,2,1.102,0.694,0.522,2,1,0,53.057,37,40.872,4,0.402,0.522,0.522,2.198,2.411,2.342
