game_id,team,opp_team,season,next_game_id,score,opp_score,win,reg_win,overtime,odds,opp_odds,ot_odds,game_date,situation,is_home,game_time,iceTime,opp_xGoalsPercentage,xGoalsPercentage,opp_corsiPercentage,corsiPercentage,opp_fenwickPercentage,fenwickPercentage,opp_xOnGoal,opp_xGoals,opp_xRebounds,opp_xFreeze,opp_xPlayStopped,opp_xPlayContinuedInZone,opp_xPlayContinuedOutsideZone,opp_flurryAdjustedxGoals,opp_scoreVenueAdjustedxGoals,opp_flurryScoreVenueAdjustedxGoals,opp_shotsOnGoal,opp_missedShots,opp_blockedShotAttempts,opp_shotAttempts,opp_goals,opp_rebounds,opp_reboundGoals,opp_freeze,opp_playStopped,opp_playContinuedInZone,opp_playContinuedOutsideZone,opp_savedShotsOnGoal,opp_savedUnblockedShotAttempts,opp_penalties,opp_penalityMinutes,opp_faceOffsWon,opp_hits,opp_takeaways,opp_giveaways,opp_lowDangerShots,opp_mediumDangerShots,opp_highDangerShots,opp_lowDangerxGoals,opp_mediumDangerxGoals,opp_highDangerxGoals,opp_lowDangerGoals,opp_mediumDangerGoals,opp_highDangerGoals,opp_scoreAdjustedShotsAttempts,opp_unblockedShotAttempts,opp_scoreAdjustedUnblockedShotAttempts,opp_dZoneGiveaways,opp_xGoalsFromxReboundsOfShots,opp_xGoalsFromActualReboundsOfShots,opp_reboundxGoals,opp_totalShotCredit,opp_scoreAdjustedTotalShotCredit,opp_scoreFlurryAdjustedTotalShotCredit,xOnGoal,xGoals,xRebounds,xFreeze,xPlayStopped,xPlayContinuedInZone,xPlayContinuedOutsideZone,flurryAdjustedxGoals,scoreVenueAdjustedxGoals,flurryScoreVenueAdjustedxGoals,shotsOnGoal,missedShots,blockedShotAttempts,shotAttempts,goals,rebounds,reboundGoals,freeze,playStopped,playContinuedInZone,playContinuedOutsideZone,savedShotsOnGoal,savedUnblockedShotAttempts,penalties,penalityMinutes,faceOffsWon,hits,takeaways,giveaways,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,scoreAdjustedShotsAttempts,unblockedShotAttempts,scoreAdjustedUnblockedShotAttempts,dZoneGiveaways,xGoalsFromxReboundsOfShots,xGoalsFromActualReboundsOfShots,reboundxGoals,totalShotCredit,scoreAdjustedTotalShotCredit,scoreFlurryAdjustedTotalShotCredit
2022-02-19TORSTL,TOR,STL,2021,2022-02-21MTLTOR,3,6,0,0,0,0.56818,0.271,0.21413,2022-02-19,5on5,1,19:00:00,3336,0.5036,0.4964,0.3962,0.6038,0.4096,0.5904,24.661,2.398,1.634,5.903,0.882,13.011,10.172,2.367,2.625,2.591,30,4,8,42,5,2,2,12,0,6,9,25,29,2,4,22,29,10,16,27,4,3,0.928,0.512,0.959,3,0,2,46.479,34,37.248,10,0.34,0.583,0.583,2.155,2.357,2.349,35.293,2.364,2.367,8.605,1.103,20.236,14.325,2.309,2.165,2.115,35,14,15,64,3,1,0,8,0,19,18,32,46,1,2,34,23,14,11,36,13,0,0.989,1.375,0.0,3,0,0,58.213,49,44.758,4,0.484,0.176,0.176,2.672,2.45,2.406
2022-02-19TORSTL,STL,TOR,2021,2022-02-22PHISTL,6,3,1,1,0,0.271,0.56818,0.21413,2022-02-19,5on5,0,19:00:00,3336,0.4964,0.5036,0.6038,0.3962,0.5904,0.4096,35.293,2.364,2.367,8.605,1.103,20.236,14.325,2.309,2.165,2.115,35,14,15,64,3,1,0,8,0,19,18,32,46,1,2,34,23,14,11,36,13,0,0.989,1.375,0.0,3,0,0,58.213,49,44.758,4,0.484,0.176,0.176,2.672,2.45,2.406,24.661,2.398,1.634,5.903,0.882,13.011,10.172,2.367,2.625,2.591,30,4,8,42,5,2,2,12,0,6,9,25,29,2,4,22,29,10,16,27,4,3,0.928,0.512,0.959,3,0,2,46.479,34,37.248,10,0.34,0.583,0.583,2.155,2.357,2.349
2022-02-19VANANA,VAN,ANA,2021,2022-02-21VANSEA,4,7,0,0,0,0.49751,0.32258,0.23364,2022-02-19,5on5,1,22:00:00,2907,0.654,0.346,0.4872,0.5128,0.549,0.451,19.01,1.862,1.206,4.838,0.829,10.763,8.503,1.83,2.133,2.097,17,11,10,38,5,2,1,2,0,4,15,12,23,4,8,18,18,3,3,21,6,1,0.615,0.704,0.544,1,3,1,45.43,28,32.309,2,0.247,0.61,0.61,1.499,1.713,1.703,16.257,0.985,1.14,3.883,0.525,9.553,6.913,0.98,0.873,0.868,15,8,17,40,3,0,0,6,0,6,8,12,20,6,12,19,22,6,3,19,4,0,0.564,0.422,0.0,2,1,0,34.226,23,20.227,2,0.235,0.0,0.0,1.221,1.082,1.075
2022-02-19VANANA,ANA,VAN,2021,2022-02-22ANASJS,7,4,1,1,0,0.32258,0.49751,0.23364,2022-02-19,5on5,0,22:00:00,2907,0.346,0.654,0.5128,0.4872,0.451,0.549,16.257,0.985,1.14,3.883,0.525,9.553,6.913,0.98,0.873,0.868,15,8,17,40,3,0,0,6,0,6,8,12,20,6,12,19,22,6,3,19,4,0,0.564,0.422,0.0,2,1,0,34.226,23,20.227,2,0.235,0.0,0.0,1.221,1.082,1.075,19.01,1.862,1.206,4.838,0.829,10.763,8.503,1.83,2.133,2.097,17,11,10,38,5,2,1,2,0,4,15,12,23,4,8,18,18,3,3,21,6,1,0.615,0.704,0.544,1,3,1,45.43,28,32.309,2,0.247,0.61,0.61,1.499,1.713,1.703
2022-02-19WPGEDM,WPG,EDM,2021,2022-02-21CGYWPG,2,4,0,0,0,0.37313,0.44843,0.22936,2022-02-19,5on5,1,16:00:00,2781,0.5841,0.4159,0.5641,0.4359,0.5738,0.4262,24.614,2.265,1.859,5.475,0.763,14.29,10.348,2.197,2.514,2.439,27,8,9,44,1,2,1,3,1,15,13,26,34,4,8,21,11,5,10,24,9,2,0.66,1.119,0.486,0,0,1,49.26,35,38.885,8,0.383,0.443,0.443,2.205,2.447,2.42,17.688,1.613,1.258,3.932,0.579,10.956,7.663,1.574,1.468,1.432,18,8,8,34,0,1,0,7,2,7,9,18,26,4,8,16,22,9,7,21,4,1,0.834,0.484,0.296,0,0,0,30.678,26,23.712,6,0.257,0.171,0.171,1.7,1.546,1.515
2022-02-19WPGEDM,EDM,WPG,2021,2022-02-20EDMMIN,4,2,1,1,0,0.44843,0.37313,0.22936,2022-02-19,5on5,0,16:00:00,2781,0.4159,0.5841,0.4359,0.5641,0.4262,0.5738,17.688,1.613,1.258,3.932,0.579,10.956,7.663,1.574,1.468,1.432,18,8,8,34,0,1,0,7,2,7,9,18,26,4,8,16,22,9,7,21,4,1,0.834,0.484,0.296,0,0,0,30.678,26,23.712,6,0.257,0.171,0.171,1.7,1.546,1.515,24.614,2.265,1.859,5.475,0.763,14.29,10.348,2.197,2.514,2.439,27,8,9,44,1,2,1,3,1,15,13,26,34,4,8,21,11,5,10,24,9,2,0.66,1.119,0.486,0,0,1,49.26,35,38.885,8,0.383,0.443,0.443,2.205,2.447,2.42
2022-02-20ARIDAL,ARI,DAL,2021,2022-02-23ARILAK,3,1,1,1,0,0.22831,0.60976,0.21505,2022-02-20,5on5,1,19:00:00,2972,0.7702,0.2298,0.6146,0.3854,0.6575,0.3425,34.837,3.684,2.483,8.664,1.115,18.882,13.171,3.329,3.757,3.393,31,17,11,59,1,7,0,8,1,16,15,30,47,2,4,27,19,3,7,32,10,6,0.88,1.239,1.565,0,0,1,58.95,48,47.61,5,0.516,1.469,1.469,2.732,2.792,2.665,17.961,1.099,1.307,4.53,0.603,9.96,7.501,1.089,1.056,1.047,19,6,12,37,1,2,0,7,1,5,9,18,24,2,4,14,24,6,7,20,5,0,0.47,0.629,0.0,0,1,0,36.338,25,24.684,4,0.273,0.31,0.31,1.062,1.024,1.018
2022-02-20ARIDAL,DAL,ARI,2021,2022-02-23DALWPG,1,3,0,0,0,0.60976,0.22831,0.21505,2022-02-20,5on5,0,19:00:00,2972,0.2298,0.7702,0.3854,0.6146,0.3425,0.6575,17.961,1.099,1.307,4.53,0.603,9.96,7.501,1.089,1.056,1.047,19,6,12,37,1,2,0,7,1,5,9,18,24,2,4,14,24,6,7,20,5,0,0.47,0.629,0.0,0,1,0,36.338,25,24.684,4,0.273,0.31,0.31,1.062,1.024,1.018,34.837,3.684,2.483,8.664,1.115,18.882,13.171,3.329,3.757,3.393,31,17,11,59,1,7,0,8,1,16,15,30,47,2,4,27,19,3,7,32,10,6,0.88,1.239,1.565,0,0,1,58.95,48,47.61,5,0.516,1.469,1.469,2.732,2.792,2.665
2022-02-20CBJBUF,CBJ,BUF,2021,2022-02-22CBJTOR,7,3,1,1,0,0.5102,0.32051,0.22173,2022-02-20,5on5,1,18:00:00,3060,0.4932,0.5068,0.505,0.495,0.4878,0.5122,28.565,2.88,1.976,6.838,0.941,16.047,11.317,2.778,2.939,2.833,31,9,11,51,3,1,0,7,2,13,14,28,37,3,6,33,13,9,3,30,7,3,1.01,0.873,0.997,1,1,1,49.043,40,39.11,1,0.408,0.501,0.501,2.787,2.826,2.751,30.023,2.96,2.128,7.0,1.112,16.735,12.065,2.816,2.937,2.795,31,11,8,50,6,4,2,6,2,10,14,25,36,2,4,28,17,7,6,29,9,4,0.797,1.006,1.157,2,1,3,51.982,42,42.983,3,0.44,0.946,0.946,2.455,2.462,2.426
2022-02-20CBJBUF,BUF,CBJ,2021,2022-02-23MTLBUF,3,7,0,0,0,0.32051,0.5102,0.22173,2022-02-20,5on5,0,18:00:00,3060,0.5068,0.4932,0.495,0.505,0.5122,0.4878,30.023,2.96,2.128,7.0,1.112,16.735,12.065,2.816,2.937,2.795,31,11,8,50,6,4,2,6,2,10,14,25,36,2,4,28,17,7,6,29,9,4,0.797,1.006,1.157,2,1,3,51.982,42,42.983,3,0.44,0.946,0.946,2.455,2.462,2.426,28.565,2.88,1.976,6.838,0.941,16.047,11.317,2.778,2.939,2.833,31,9,11,51,3,1,0,7,2,13,14,28,37,3,6,33,13,9,3,30,7,3,1.01,0.873,0.997,1,1,1,49.043,40,39.11,1,0.408,0.501,0.501,2.787,2.826,2.751
2022-02-20CHIFLA,CHI,FLA,2021,2022-02-25CHINJD,2,5,0,0,0,0.23866,0.60241,0.21053,2022-02-20,5on5,1,15:00:00,2963,0.5757,0.4243,0.5316,0.4684,0.5439,0.4561,21.677,1.144,1.365,5.069,0.661,13.175,9.585,1.14,1.243,1.239,22,9,11,42,2,0,0,9,1,8,11,20,29,5,13,30,28,3,7,29,2,0,0.896,0.248,0.0,2,0,0,46.015,31,34.008,3,0.277,0.0,0.0,1.421,1.545,1.54,17.604,0.843,1.025,4.454,0.617,10.394,8.667,0.843,0.788,0.787,18,8,11,37,2,0,0,6,0,5,13,16,24,3,9,19,21,3,7,25,1,0,0.734,0.109,0.0,2,0,0,34.681,26,24.387,5,0.206,0.0,0.0,1.049,0.98,0.979
2022-02-20CHIFLA,FLA,CHI,2021,2022-02-22FLANSH,5,2,1,1,0,0.60241,0.23866,0.21053,2022-02-20,5on5,0,15:00:00,2963,0.4243,0.5757,0.4684,0.5316,0.4561,0.5439,17.604,0.843,1.025,4.454,0.617,10.394,8.667,0.843,0.788,0.787,18,8,11,37,2,0,0,6,0,5,13,16,24,3,9,19,21,3,7,25,1,0,0.734,0.109,0.0,2,0,0,34.681,26,24.387,5,0.206,0.0,0.0,1.049,0.98,0.979,21.677,1.144,1.365,5.069,0.661,13.175,9.585,1.14,1.243,1.239,22,9,11,42,2,0,0,9,1,8,11,20,29,5,13,30,28,3,7,29,2,0,0.896,0.248,0.0,2,0,0,46.015,31,34.008,3,0.277,0.0,0.0,1.421,1.545,1.54
2022-02-20EDMMIN,EDM,MIN,2021,2022-02-23TBLEDM,3,7,0,0,0,0.40816,0.41494,0.22883,2022-02-20,5on5,1,20:00:00,3092,0.4563,0.5437,0.4235,0.5765,0.4118,0.5882,20.224,2.038,1.274,4.366,0.638,10.969,8.715,2.007,2.336,2.3,19,9,8,36,6,0,0,4,1,4,13,13,22,2,4,17,19,6,9,19,7,2,0.7,0.82,0.518,4,2,0,42.947,28,32.254,7,0.263,0.0,0.0,2.301,2.636,2.598,29.136,2.428,1.993,6.079,0.824,16.94,11.736,2.374,2.154,2.107,27,13,9,49,2,0,0,5,1,10,22,25,38,3,6,29,20,4,19,29,10,1,0.898,1.312,0.218,0,1,1,42.052,40,35.225,10,0.407,0.0,0.0,2.835,2.516,2.461
2022-02-20EDMMIN,MIN,EDM,2021,2022-02-22OTTMIN,7,3,1,1,0,0.41494,0.40816,0.22883,2022-02-20,5on5,0,20:00:00,3092,0.5437,0.4563,0.5765,0.4235,0.5882,0.4118,29.136,2.428,1.993,6.079,0.824,16.94,11.736,2.374,2.154,2.107,27,13,9,49,2,0,0,5,1,10,22,25,38,3,6,29,20,4,19,29,10,1,0.898,1.312,0.218,0,1,1,42.052,40,35.225,10,0.407,0.0,0.0,2.835,2.516,2.461,20.224,2.038,1.274,4.366,0.638,10.969,8.715,2.007,2.336,2.3,19,9,8,36,6,0,0,4,1,4,13,13,22,2,4,17,19,6,9,19,7,2,0.7,0.82,0.518,4,2,0,42.947,28,32.254,7,0.263,0.0,0.0,2.301,2.636,2.598
2022-02-20NYIMTL,NYI,MTL,2021,2022-02-22SEANYI,2,3,0,0,1,0.63694,0.20661,0.21231,2022-02-20,5on5,1,14:00:00,3252,0.3855,0.6145,0.4557,0.5443,0.4355,0.5645,18.76,1.13,1.221,4.779,0.669,10.857,8.343,1.106,1.213,1.187,21,6,9,36,2,2,1,2,0,7,14,19,25,3,6,16,22,4,11,24,2,1,0.702,0.177,0.251,2,0,0,38.714,27,28.942,8,0.245,0.289,0.289,1.087,1.172,1.167,24.921,1.801,1.639,6.629,0.843,14.153,9.934,1.767,1.681,1.649,22,13,8,43,1,4,0,4,0,9,17,21,34,2,4,19,31,2,16,32,0,3,0.929,0.0,0.872,1,0,0,40.335,35,32.841,10,0.332,0.9,0.9,1.234,1.155,1.147
2022-02-20NYIMTL,MTL,NYI,2021,2022-02-21MTLTOR,3,2,1,0,1,0.20661,0.63694,0.21231,2022-02-20,5on5,0,14:00:00,3252,0.6145,0.3855,0.5443,0.4557,0.5645,0.4355,24.921,1.801,1.639,6.629,0.843,14.153,9.934,1.767,1.681,1.649,22,13,8,43,1,4,0,4,0,9,17,21,34,2,4,19,31,2,16,32,0,3,0.929,0.0,0.872,1,0,0,40.335,35,32.841,10,0.332,0.9,0.9,1.234,1.155,1.147,18.76,1.13,1.221,4.779,0.669,10.857,8.343,1.106,1.213,1.187,21,6,9,36,2,2,1,2,0,7,14,19,25,3,6,16,22,4,11,24,2,1,0.702,0.177,0.251,2,0,0,38.714,27,28.942,8,0.245,0.289,0.289,1.087,1.172,1.167
2022-02-20OTTNYR,OTT,NYR,2021,2022-02-22OTTMIN,1,2,0,0,0,0.25126,0.5848,0.21739,2022-02-20,5on5,1,17:00:00,3193,0.4917,0.5083,0.4747,0.5253,0.4789,0.5211,23.905,1.847,1.67,5.325,0.768,13.891,10.498,1.837,1.964,1.953,27,7,13,47,1,1,1,4,1,9,18,26,33,1,2,20,25,7,6,28,5,1,0.904,0.635,0.308,0,0,1,49.881,34,36.093,5,0.34,0.308,0.308,1.879,2.004,1.997,24.683,1.909,1.606,5.998,0.895,15.58,11.011,1.889,1.811,1.792,23,14,15,52,1,1,0,6,1,13,15,22,36,2,4,19,29,4,8,29,8,0,0.885,1.025,0.0,1,0,0,49.123,37,35.259,6,0.331,0.067,0.067,2.173,2.059,2.037
2022-02-20OTTNYR,NYR,OTT,2021,2022-02-24NYRWSH,2,1,1,1,0,0.5848,0.25126,0.21739,2022-02-20,5on5,0,17:00:00,3193,0.5083,0.4917,0.5253,0.4747,0.5211,0.4789,24.683,1.909,1.606,5.998,0.895,15.58,11.011,1.889,1.811,1.792,23,14,15,52,1,1,0,6,1,13,15,22,36,2,4,19,29,4,8,29,8,0,0.885,1.025,0.0,1,0,0,49.123,37,35.259,6,0.331,0.067,0.067,2.173,2.059,2.037,23.905,1.847,1.67,5.325,0.768,13.891,10.498,1.837,1.964,1.953,27,7,13,47,1,1,1,4,1,9,18,26,33,1,2,20,25,7,6,28,5,1,0.904,0.635,0.308,0,0,1,49.881,34,36.093,5,0.34,0.308,0.308,1.879,2.004,1.997
2022-02-20PITCAR,PIT,CAR,2021,2022-02-24PITNJD,3,4,0,0,0,0.46083,0.36364,0.22573,2022-02-20,5on5,1,13:00:00,2917,0.5033,0.4967,0.45,0.55,0.4571,0.5429,23.94,2.627,1.583,5.636,0.781,12.256,9.116,2.567,2.9,2.833,23,9,4,36,3,3,1,7,0,9,10,20,29,3,6,27,27,9,2,20,8,4,0.452,0.941,1.233,0,2,1,39.57,32,35.221,0,0.334,0.999,0.999,1.962,2.151,2.136,28.25,2.593,1.977,6.069,0.832,15.164,11.365,2.498,2.407,2.319,30,8,6,44,2,3,1,6,1,10,16,28,36,2,4,21,19,4,2,26,10,2,0.712,1.323,0.557,1,0,1,40.524,38,35.049,1,0.412,0.746,0.746,2.259,2.102,2.086
2022-02-20PITCAR,CAR,PIT,2021,2022-02-21PHICAR,4,3,1,1,0,0.36364,0.46083,0.22573,2022-02-20,5on5,0,13:00:00,2917,0.4967,0.5033,0.55,0.45,0.5429,0.4571,28.25,2.593,1.977,6.069,0.832,15.164,11.365,2.498,2.407,2.319,30,8,6,44,2,3,1,6,1,10,16,28,36,2,4,21,19,4,2,26,10,2,0.712,1.323,0.557,1,0,1,40.524,38,35.049,1,0.412,0.746,0.746,2.259,2.102,2.086,23.94,2.627,1.583,5.636,0.781,12.256,9.116,2.567,2.9,2.833,23,9,4,36,3,3,1,7,0,9,10,20,29,3,6,27,27,9,2,20,8,4,0.452,0.941,1.233,0,2,1,39.57,32,35.221,0,0.334,0.999,0.999,1.962,2.151,2.136
2022-02-20SJSVGK,VGK,SJS,2021,2022-02-25ARIVGK,4,1,1,1,0,0.52083,0.30864,0.22371,2022-02-20,5on5,0,20:00:00,2847,0.4792,0.5208,0.46,0.54,0.4861,0.5139,24.691,1.752,1.565,5.635,0.734,14.471,10.843,1.716,1.573,1.541,24,11,11,46,1,1,0,8,0,11,14,23,34,5,12,18,35,12,11,29,5,1,0.789,0.665,0.299,0,1,0,40.303,35,31.363,7,0.318,0.299,0.299,1.772,1.595,1.568,25.279,1.904,1.609,6.669,0.878,14.988,10.952,1.788,2.155,2.022,25,12,17,54,2,1,0,11,3,9,11,23,35,5,10,32,14,11,9,30,6,1,1.009,0.654,0.242,2,0,0,62.998,37,41.96,3,0.333,0.128,0.128,2.11,2.382,2.264
2022-02-20SJSVGK,SJS,VGK,2021,2022-02-22ANASJS,1,4,0,0,0,0.30864,0.52083,0.22371,2022-02-20,5on5,1,20:00:00,2847,0.5208,0.4792,0.54,0.46,0.5139,0.4861,25.279,1.904,1.609,6.669,0.878,14.988,10.952,1.788,2.155,2.022,25,12,17,54,2,1,0,11,3,9,11,23,35,5,10,32,14,11,9,30,6,1,1.009,0.654,0.242,2,0,0,62.998,37,41.96,3,0.333,0.128,0.128,2.11,2.382,2.264,24.691,1.752,1.565,5.635,0.734,14.471,10.843,1.716,1.573,1.541,24,11,11,46,1,1,0,8,0,11,14,23,34,5,12,18,35,12,11,29,5,1,0.789,0.665,0.299,0,1,0,40.303,35,31.363,7,0.318,0.299,0.299,1.772,1.595,1.568
2022-02-21BOSCOL,COL,BOS,2021,2022-02-23DETCOL,1,5,0,0,0,0.52356,0.30211,0.22523,2022-02-21,5on5,0,13:00:00,2936,0.7286,0.2714,0.475,0.525,0.5362,0.4638,26.91,2.854,1.98,6.268,0.893,14.549,10.456,2.629,2.819,2.596,33,4,1,38,4,4,1,7,1,8,13,29,33,4,8,29,19,9,7,23,11,3,0.537,1.44,0.876,1,2,1,39.196,37,37.612,3,0.419,1.031,1.031,2.241,2.211,2.174,22.65,1.063,1.297,5.447,0.696,13.046,10.451,1.055,1.059,1.052,25,7,10,42,0,0,0,7,0,12,13,25,32,3,6,20,27,5,8,31,1,0,0.951,0.111,0.0,0,0,0,40.104,32,31.217,6,0.263,0.0,0.0,1.326,1.322,1.314
2022-02-21BOSCOL,BOS,COL,2021,2022-02-24SEABOS,5,1,1,1,0,0.30211,0.52356,0.22523,2022-02-21,5on5,1,13:00:00,2936,0.2714,0.7286,0.525,0.475,0.4638,0.5362,22.65,1.063,1.297,5.447,0.696,13.046,10.451,1.055,1.059,1.052,25,7,10,42,0,0,0,7,0,12,13,25,32,3,6,20,27,5,8,31,1,0,0.951,0.111,0.0,0,0,0,40.104,32,31.217,6,0.263,0.0,0.0,1.326,1.322,1.314,26.91,2.854,1.98,6.268,0.893,14.549,10.456,2.629,2.819,2.596,33,4,1,38,4,4,1,7,1,8,13,29,33,4,8,29,19,9,7,23,11,3,0.537,1.44,0.876,1,2,1,39.196,37,37.612,3,0.419,1.031,1.031,2.241,2.211,2.174
2022-02-21CGYWPG,WPG,CGY,2021,2022-02-23DALWPG,1,3,0,0,0,0.2381,0.5988,0.21277,2022-02-21,5on5,0,16:00:00,2840,0.5236,0.4764,0.5541,0.4459,0.5763,0.4237,23.419,1.6,1.479,6.487,0.876,13.235,10.323,1.576,1.535,1.512,22,12,7,41,1,3,0,8,0,7,15,21,33,3,6,20,19,8,12,28,6,0,0.759,0.841,0.0,1,0,0,39.994,34,33.223,4,0.302,0.215,0.215,1.688,1.62,1.611,16.947,1.456,1.212,3.589,0.584,10.181,7.978,1.429,1.513,1.486,20,5,8,33,1,0,0,6,0,10,8,19,24,2,4,17,15,5,3,16,9,0,0.583,0.872,0.0,0,1,0,33.828,25,25.498,1,0.252,0.0,0.0,1.708,1.776,1.742
2022-02-21CGYWPG,CGY,WPG,2021,2022-02-24VANCGY,3,1,1,1,0,0.5988,0.2381,0.21277,2022-02-21,5on5,1,16:00:00,2840,0.4764,0.5236,0.4459,0.5541,0.4237,0.5763,16.947,1.456,1.212,3.589,0.584,10.181,7.978,1.429,1.513,1.486,20,5,8,33,1,0,0,6,0,10,8,19,24,2,4,17,15,5,3,16,9,0,0.583,0.872,0.0,0,1,0,33.828,25,25.498,1,0.252,0.0,0.0,1.708,1.776,1.742,23.419,1.6,1.479,6.487,0.876,13.235,10.323,1.576,1.535,1.512,22,12,7,41,1,3,0,8,0,7,15,21,33,3,6,20,19,8,12,28,6,0,0.759,0.841,0.0,1,0,0,39.994,34,33.223,4,0.302,0.215,0.215,1.688,1.62,1.611
2022-02-21MTLTOR,MTL,TOR,2021,2022-02-23MTLBUF,5,2,1,1,0,0.17065,0.6993,0.18051,2022-02-21,5on5,1,19:00:00,3120,0.4557,0.5443,0.5937,0.4063,0.6087,0.3913,29.643,2.06,1.865,7.46,0.969,17.177,12.469,2.033,2.022,1.995,33,9,15,57,2,0,0,8,1,16,15,31,40,3,6,28,25,3,11,35,6,1,1.048,0.811,0.202,2,0,0,52.233,42,40.191,10,0.383,0.0,0.0,2.443,2.396,2.365,20.217,2.461,1.635,4.599,0.654,10.14,7.512,2.383,2.481,2.403,23,4,12,39,5,2,1,4,1,6,9,18,22,3,6,22,36,9,15,17,7,3,0.532,0.941,0.987,2,1,2,42.85,27,28.141,14,0.349,0.447,0.447,2.363,2.384,2.373
2022-02-21MTLTOR,TOR,MTL,2021,2022-02-22CBJTOR,2,5,0,0,0,0.6993,0.17065,0.18051,2022-02-21,5on5,0,19:00:00,3120,0.5443,0.4557,0.4063,0.5937,0.3913,0.6087,20.217,2.461,1.635,4.599,0.654,10.14,7.512,2.383,2.481,2.403,23,4,12,39,5,2,1,4,1,6,9,18,22,3,6,22,36,9,15,17,7,3,0.532,0.941,0.987,2,1,2,42.85,27,28.141,14,0.349,0.447,0.447,2.363,2.384,2.373,29.643,2.06,1.865,7.46,0.969,17.177,12.469,2.033,2.022,1.995,33,9,15,57,2,0,0,8,1,16,15,31,40,3,6,28,25,3,11,35,6,1,1.048,0.811,0.202,2,0,0,52.233,42,40.191,10,0.383,0.0,0.0,2.443,2.396,2.365
2022-02-21PHICAR,PHI,CAR,2021,2022-02-22PHISTL,3,4,0,0,1,0.25641,0.5814,0.21322,2022-02-21,5on5,1,15:00:00,3266,0.4076,0.5924,0.49,0.51,0.4156,0.5844,23.323,2.097,1.531,5.616,0.689,12.537,9.53,2.083,2.265,2.249,19,13,17,49,3,2,0,7,2,7,11,16,29,5,13,23,12,1,4,24,6,2,0.717,0.774,0.606,0,3,0,52.13,32,34.164,4,0.321,0.278,0.278,2.14,2.317,2.305,33.522,3.048,2.309,7.936,1.041,17.803,12.864,2.914,2.891,2.764,34,11,6,51,3,6,3,5,1,9,21,31,42,3,9,29,21,2,8,35,7,3,1.166,0.89,0.992,0,1,2,48.59,45,42.937,7,0.484,1.312,1.312,2.219,2.097,2.063
2022-02-21PHICAR,CAR,PHI,2021,2022-02-25CARCBJ,4,3,1,0,1,0.5814,0.25641,0.21322,2022-02-21,5on5,0,15:00:00,3266,0.5924,0.4076,0.51,0.49,0.5844,0.4156,33.522,3.048,2.309,7.936,1.041,17.803,12.864,2.914,2.891,2.764,34,11,6,51,3,6,3,5,1,9,21,31,42,3,9,29,21,2,8,35,7,3,1.166,0.89,0.992,0,1,2,48.59,45,42.937,7,0.484,1.312,1.312,2.219,2.097,2.063,23.323,2.097,1.531,5.616,0.689,12.537,9.53,2.083,2.265,2.249,19,13,17,49,3,2,0,7,2,7,11,16,29,5,13,23,12,1,4,24,6,2,0.717,0.774,0.606,0,3,0,52.13,32,34.164,4,0.321,0.278,0.278,2.14,2.317,2.305
2022-02-21VANSEA,VAN,SEA,2021,2022-02-24VANCGY,5,2,1,1,0,0.53763,0.28653,0.22779,2022-02-21,5on5,1,22:00:00,2771,0.2754,0.7246,0.4286,0.5714,0.3529,0.6471,17.156,1.244,1.092,3.799,0.531,9.918,7.416,1.236,1.281,1.273,19,5,15,39,1,0,0,7,1,5,10,18,23,1,2,22,23,3,4,20,4,0,0.729,0.516,0.0,0,1,0,38.539,24,23.898,4,0.223,0.0,0.0,1.467,1.509,1.499,31.726,3.273,2.38,7.236,1.093,17.278,12.74,3.095,3.179,3.009,36,8,8,52,3,5,1,10,1,11,14,33,41,4,8,27,24,2,2,35,4,5,1.014,0.494,1.764,1,0,2,51.465,44,43.5,1,0.499,1.58,1.58,2.191,2.122,2.089
2022-02-21VANSEA,SEA,VAN,2021,2022-02-22SEANYI,2,5,0,0,0,0.28653,0.53763,0.22779,2022-02-21,5on5,0,22:00:00,2771,0.7246,0.2754,0.5714,0.4286,0.6471,0.3529,31.726,3.273,2.38,7.236,1.093,17.278,12.74,3.095,3.179,3.009,36,8,8,52,3,5,1,10,1,11,14,33,41,4,8,27,24,2,2,35,4,5,1.014,0.494,1.764,1,0,2,51.465,44,43.5,1,0.499,1.58,1.58,2.191,2.122,2.089,17.156,1.244,1.092,3.799,0.531,9.918,7.416,1.236,1.281,1.273,19,5,15,39,1,0,0,7,1,5,10,18,23,1,2,22,23,3,4,20,4,0,0.729,0.516,0.0,0,1,0,38.539,24,23.898,4,0.223,0.0,0.0,1.467,1.509,1.499
